CUSTOMER_ID,COLLECTIONS_NUM
23234860,1
23579621,1
22595245,1
22277026,2
23125863,1
22626570,6
23352529,4
22796625,1
22577370,1
22001479,4
21188033,8
22166850,8
22307019,12
23135986,4
23246761,4
23185881,4
23616393,3
22181777,3
23393352,1
23318585,1
21125680,6
23401616,3
22095393,4
23457933,1
21711117,1
23347327,2
22344049,1
21566077,6
23764090,2
22254686,5
23798046,3
22676505,8
21923028,4
22452619,8
22392210,4
23037776,2
21114108,2
22952600,3
22610283,4
22954899,6
23808161,3
23332138,2
21575284,1
22562058,4
23078861,3
23166847,2
23270926,5
21184794,4
21313531,6
21136266,1
22154837,1
21248946,1
22001632,15
21261703,3
21265838,1
22514774,3
22668367,13
24019152,1
24012582,1
22075871,8
22864042,2
23293828,3
21448252,2
21406167,15
22866933,3
21655171,6
22521420,5
23381426,4
22149196,5
21858740,3
22921418,2
21639228,5
23359909,2
21978371,2
22520536,5
22634405,5
21883223,3
23639509,1
21145464,10
21776165,7
22589265,3
22202744,6
22055487,10
22585763,5
22343340,6
23018103,1
22263610,5
22476862,1
21667070,1
21379108,9
21130494,4
23211199,1
22974558,2
23976472,4
23170275,3
23831380,1
22941929,4
22274204,5
21222464,3
22704375,1
21505970,5
21509072,1
21173844,1
22159344,5
23386953,1
21112834,2
22352889,3
22341859,10
21113832,2
22574472,1
21345428,12
23878712,2
23242113,4
23017398,15
21740489,3
23219571,3
21395533,2
22998732,1
21244597,13
21546147,5
21859566,2
21977486,3
22313209,13
21117054,5
22039513,5
21612579,3
21632338,1
21470100,1
23132620,1
21426691,1
21467739,7
21209205,4
21472912,1
23352080,16
21788553,10
21895600,5
22614073,10
23128530,1
23351058,2
22010944,1
22098751,2
23563506,1
22531478,2
22446519,1
22977243,4
23642937,2
21330155,32
23675059,1
21732403,16
22471118,1
21435335,11
21692419,8
22048852,4
21571492,4
21495492,5
23668629,3
21845330,13
23640469,2
23670930,2
23079074,5
22509193,1
22756378,12
23676482,2
21635986,5
21719232,1
22193101,3
21344108,1
22158598,3
21226039,7
21216759,2
22131036,6
21669592,7
23254089,18
21935345,5
21569474,6
21330505,1
21776471,8
23241422,1
23207568,2
21480651,2
22015167,13
22202121,13
21676738,3
22686213,2
22939456,6
22971679,9
22973450,4
23326776,1
23693228,1
23710522,2
22947263,5
23100675,2
21062165,16
23008373,4
23148478,1
21601364,3
23567384,4
21983038,4
22198961,15
21221324,6
23767492,1
23767362,2
24131552,1
23768806,2
21202870,8
23223140,4
21448865,11
21343989,1
21413334,3
21709757,2
23071551,1
23062871,1
21461982,1
21147263,5
23142085,2
21960629,4
23086693,1
22932854,2
22388139,4
21139968,6
22184015,2
21079357,13
22997777,1
22050608,6
23165791,1
22114239,2
22190763,3
21673983,1
22341066,5
21798463,2
22359513,2
22118772,1
21361298,19
21183535,9
22190068,6
22550948,1
21968579,10
21309963,1
22704608,1
22701503,2
21216212,1
21139279,1
22727168,4
23520799,1
22150538,1
23394023,2
21436130,13
22750220,4
21343217,12
21449354,7
23563790,1
23197781,1
22989120,12
23363370,1
21461404,13
21942511,15
21527383,3
21240643,8
23654713,1
21399205,7
21289083,6
23121582,1
21572658,1
21107070,12
21724400,12
22518374,1
23244633,4
22060788,2
22664798,2
21464175,5
23288854,1
21654086,1
21726197,5
23242515,3
21114605,14
21557056,8
23573300,1
21911408,7
22945585,6
21287469,4
21390778,4
21865216,1
23100592,2
21312508,6
21984331,6
22174243,3
23568755,1
21880718,2
22088811,4
22243417,8
21873027,4
21184212,3
21651696,9
21859816,1
22775997,2
23365906,1
21322204,33
21700603,11
23219759,6
22540072,8
23220842,3
22506074,1
22461075,7
23179764,1
21485992,5
22953326,5
23181380,3
22953738,1
23011018,1
23579363,2
21522607,3
21366160,14
23646743,4
23372833,1
21123822,8
23647251,1
23637894,4
22478579,2
21399689,5
21817182,5
21258616,9
23281242,2
21772922,18
22104885,12
22234541,10
21236864,7
22644753,3
23423186,3
22347806,10
21111577,4
22153196,4
21769441,10
23070810,1
21770281,5
23616334,4
22626880,9
23550858,1
22397246,9
23021051,2
23156061,7
23193691,1
21210984,4
22138637,4
23165607,1
22508101,1
21208964,1
23480712,2
23307862,2
23273741,3
21099044,5
22980985,2
23146966,2
22049154,5
21533753,6
23850304,1
23843202,1
23833445,1
21575776,11
22111978,3
21542443,4
23465731,5
23048896,1
23462464,1
21608592,3
23015409,5
21134380,6
22061088,4
22960496,6
23813518,1
23832567,2
21374698,16
22960433,2
21360910,2
22579823,1
22054497,9
22449567,1
22561666,5
22112513,9
21161286,2
22125397,6
21932191,1
22529194,1
23977464,1
22159418,9
23953571,2
21942852,11
21062193,13
23094697,7
21857192,4
21435164,6
23952133,3
23345410,4
22986559,2
21600098,4
23678383,1
22959486,2
21542892,4
21798264,2
21861172,1
23991679,1
22335607,3
23353289,1
22405615,3
23670709,2
22729405,4
21229821,17
21185549,2
21359922,1
21508917,10
22416216,8
23176912,1
23867596,1
22989367,2
22778951,1
23417418,1
21340209,2
22954430,9
21391746,5
21829540,7
23056818,2
22884699,4
21996776,9
22410327,9
24030338,1
22107123,22
21218623,16
22010844,2
23236240,5
22642706,1
22634585,2
23204051,5
21250315,8
22230286,2
21456411,3
23142439,3
21454751,7
21139525,2
23194864,2
22555271,10
23160085,1
21962149,1
23628620,3
21245883,10
22283459,15
22035004,6
21533023,11
21674216,3
23564364,2
21279490,10
21231854,1
23148469,1
23997888,1
23619248,2
23971406,1
23641564,1
23681070,2
21606236,4
21750095,1
21691189,10
23235598,4
21614190,5
21970304,3
21254974,4
23117490,2
23019367,2
21462702,4
21742805,11
22694153,1
21395911,16
23668543,1
22614693,2
22874581,2
23868230,2
23872207,2
22926546,4
21938395,8
23899476,1
22593488,3
23694304,1
23713286,1
21399257,9
21244135,8
21924344,4
22503186,3
23220738,1
22859206,6
22262865,3
22057414,2
22159101,2
21872762,7
23236552,1
23239117,1
23236860,1
21396037,5
22005678,4
23927369,2
23227637,4
21638558,3
23043758,4
22282974,4
22224887,21
23491450,6
23435459,1
22227307,12
23112115,3
21184283,2
23435815,1
23892387,1
21330082,8
21461819,1
23550732,1
23242685,1
23242563,1
23185281,1
23190355,3
23086366,2
22145540,3
22394546,1
22983713,1
23898788,3
23307356,2
21880890,5
21360694,16
21461391,14
22190278,9
21742691,18
21890984,3
21287969,2
22506386,1
23177100,1
22370592,4
21205787,2
23132779,2
22223514,1
22248810,6
22157950,4
22041607,9
21901192,5
21552489,3
22673196,2
23300716,3
23653013,1
21880764,3
21961470,4
21625082,3
22959096,1
23150534,1
23334413,5
23374074,1
23129242,3
21696753,7
22423234,2
23121104,2
23923453,3
23135617,5
23153056,4
22367146,3
21330041,7
23055925,7
22324498,7
22339908,9
21294052,4
21338547,6
21540680,1
23658533,1
23649333,7
23751435,2
21972560,8
22597032,5
22167354,16
23866988,3
23190285,3
22964353,5
23191561,1
23846326,1
21995566,1
23325635,2
23088796,1
21995904,8
22039883,18
21480909,4
21327318,1
23336237,1
23156050,5
23190853,1
21462315,6
23153866,1
21932020,7
22254074,4
22151821,3
23059642,4
22566286,5
23152357,5
21584691,10
22403104,2
21465807,17
22988167,1
21251802,3
21693665,5
21696462,7
23217692,3
22144003,6
23798962,1
22239783,10
23714534,1
21185748,13
23171201,4
23055596,4
23757523,1
23208619,4
22445564,5
23767359,1
22523314,1
23783384,1
23475137,2
21910979,6
21514779,1
21571491,1
22314946,2
21200365,7
23061114,12
21457062,3
24190517,2
21858598,13
22165158,8
21609585,5
22314923,12
23361804,3
21844947,1
22483114,3
21338348,2
22229976,2
23212054,3
23772615,1
21453887,4
23153734,2
23237919,3
21880068,11
23362698,1
23344687,3
21049982,4
21206718,6
21206098,1
21890884,7
22312309,3
21804653,11
22166587,5
22314795,6
22461359,5
21281280,1
21298319,7
21776558,4
22609988,8
21808818,5
23256983,1
23159315,1
21290002,10
23006734,6
22749961,9
23125488,2
23458551,1
22792643,2
23722917,5
21379350,2
23688123,3
23276146,11
23385082,2
22168098,9
21571745,4
23232022,4
23502763,1
22330504,2
22263777,12
21606346,4
22676728,1
23107356,5
22183040,4
22612449,2
22310796,3
21206703,5
21968574,3
22535441,2
23190591,3
22310002,9
21263344,13
22371867,9
23089235,4
21339090,7
21183846,14
23169363,1
23041966,3
21975914,13
21270188,21
22564141,6
21643880,6
22393805,2
21426406,3
23956455,1
23950982,2
24093795,1
22763890,1
22447727,10
21193162,4
23235143,5
22127458,9
23078513,1
21717242,1
22054791,7
21292364,9
23164764,7
21236240,4
23236849,3
22534106,16
22138502,14
22135122,2
21969168,11
22079562,6
22979143,1
22463895,1
23563234,2
22006325,2
21254708,1
23542981,1
22533926,2
21776058,1
22042010,5
23000136,7
22313897,1
23207144,3
23148118,2
21163199,11
23229566,3
23217382,1
23231423,1
23220531,12
23233675,1
23209903,4
21245197,1
21696962,6
21656510,4
22358678,5
21429994,13
23132123,3
23128725,2
22182422,1
23866669,1
21564571,21
23012980,2
22359526,1
22010075,11
23868079,3
21299485,8
23114302,1
23057495,3
21648107,3
21658459,5
22955032,8
23127491,1
22650173,5
23900247,1
23237993,2
23956861,1
23059834,1
23096731,10
23051522,2
21582430,6
21472732,1
21394248,6
21219672,2
21752588,6
22197407,9
21156484,2
21111013,5
23150698,4
23843365,1
22566856,4
21782122,4
23792589,2
21803214,11
23996996,1
21180893,4
21148167,5
23227099,2
23226321,6
23995382,1
23970866,1
21080625,1
22980505,1
23934526,1
22240915,2
23952613,1
21264133,1
22153178,4
23959210,1
23683033,2
21851586,3
23037305,13
23076033,8
23819124,2
21441472,3
23761407,1
23834260,3
23024804,5
23835289,1
22044048,5
23652285,3
23121737,2
23207247,3
22208378,5
21249968,1
22663623,5
21436050,1
22964410,5
23914821,2
23041348,8
23239805,6
21942402,6
23218275,3
21353639,13
23684553,2
23726721,1
23726201,2
23996203,1
22763052,3
22543026,7
22392259,2
22028950,10
23005346,1
23021189,2
22153005,14
23032037,1
23240254,1
21385714,10
23025771,1
23671725,4
23686366,1
23693851,3
21901898,3
22713085,1
22299711,1
22948741,3
23663169,1
22953809,1
23955976,2
23956602,1
22949213,1
22319887,3
23686577,2
21118695,5
23109497,3
23657415,5
21902115,2
21881264,9
21226793,1
21318341,14
22342051,18
21299976,10
23792448,1
21165790,9
21832610,3
23848720,1
22791086,2
23736506,1
23937826,2
23878390,1
23724698,1
23738218,1
21829600,1
23226635,1
24163937,1
22304596,5
22677749,5
23141808,2
23376697,6
21247153,1
23167267,1
21752119,8
21539069,2
23813584,1
22718717,8
23807584,1
22508807,6
23078973,2
23076488,1
22473567,2
23818841,1
22371930,8
22812226,1
22646573,7
24138468,2
22340370,21
21758153,3
22810667,12
22539240,6
22208886,3
23042911,3
22884927,1
23771946,1
23374272,2
23855060,1
22897878,4
23233062,2
23904681,1
23214133,2
21275744,4
23755275,3
23679777,1
23668278,1
23668786,1
22122729,5
22409982,1
21977577,1
21270535,1
21702764,1
23680168,5
22915486,8
24300447,1
23538602,2
21146158,3
22572279,6
22035210,2
21962494,1
21895425,2
22222824,3
21270347,2
22109057,7
23266015,4
21743888,3
22614001,1
21599856,8
21544497,2
21862288,5
21915483,11
21226163,3
22095968,1
23418120,1
21064373,5
22095953,1
22128966,1
22803738,1
21436697,3
21901431,3
21841210,2
21899309,2
22075534,1
22465020,4
21395437,5
22850574,4
21168437,5
22349100,9
22353235,2
22377445,2
21725940,1
22311185,2
21295656,1
22299043,11
22398337,1
21435070,7
21667165,10
22214296,10
21052592,1
21079754,20
21740702,13
22745710,1
21619978,11
21153229,2
22182098,8
21805826,3
22003997,4
22820916,2
22096019,9
22816856,10
22412048,1
21867057,7
22813994,1
21613033,3
21897492,1
21742365,3
21930440,4
22406617,3
22093801,7
21898502,17
22463086,3
21858210,6
22430308,2
21693799,3
21528376,10
23405436,3
21318744,5
21880522,2
21430631,8
23578264,3
22629760,9
22045009,9
21576355,9
21185824,4
21517172,5
22772979,1
21803091,1
21237018,1
21673904,3
22922734,1
21363583,2
21880809,2
22545068,5
21563913,3
21616950,13
21432907,3
21186718,19
22074270,2
22251322,11
21982147,7
21421457,2
23026110,1
21116503,2
22046456,11
22760414,8
21485958,9
22635549,2
21865015,1
21348017,7
21310014,4
22585420,1
21229017,3
22074098,5
22921027,1
22300747,2
22920363,3
21111265,9
22037073,5
22724360,3
21554861,6
22482974,1
21317590,6
22017237,4
22098831,9
21632393,2
21969109,2
22440095,5
23540833,1
22740094,3
21659617,3
22379809,3
21860693,3
22545926,1
22172581,9
21994307,2
21472843,7
21658190,9
21986119,2
22269295,5
21141441,1
23269038,2
21336246,26
21339242,8
22663773,4
22741058,10
22491517,1
22408874,2
21781529,1
21105365,2
21263864,1
21693614,3
21459347,1
21490106,18
22113870,11
23508427,6
21805638,3
21287590,6
21295396,13
21772712,1
21425778,7
22223661,5
22010026,11
21691606,3
22504460,4
21969339,4
21187962,11
22488933,6
22737772,1
21177520,7
21373700,14
22488824,1
22794706,8
22089557,5
21638711,5
21431093,9
21875072,1
21277225,1
21260786,2
21133521,1
22809830,1
21985245,6
21191036,3
21150713,4
21584310,2
21292365,3
21193462,21
22297792,8
21377621,2
22159815,5
21260521,3
22656760,1
21322773,2
22504480,2
22029314,11
22298035,1
22694723,2
22214997,2
21711351,6
22699941,3
21838929,2
21399346,2
21135911,5
21657623,9
22229799,2
21756934,1
21448256,4
21756236,3
22291012,2
21336405,4
21902815,8
21210887,14
21399755,10
23007962,2
21254451,6
21822651,8
21174963,1
21904003,3
22298423,2
22718666,2
22039162,7
23276201,1
23275626,1
21358008,1
21382755,3
21640692,2
21172476,6
21376603,5
22664825,1
21683863,7
21390902,17
22045410,4
22118736,2
22472135,15
23288069,4
23380715,4
21467606,3
22998964,6
21875672,8
21338839,4
23440435,3
22210214,7
21463699,4
21737213,6
23297715,4
22563490,1
22481680,4
23393668,5
21822218,6
21805777,7
22788906,1
21714606,11
22251419,3
21555261,1
21319883,4
22725762,2
21929124,2
21185676,11
22074872,7
22008832,6
22397740,2
21570007,5
22221561,1
22086652,9
21236628,11
21880776,11
22440090,3
21256707,6
22303974,5
22554653,2
23183980,3
21191296,5
22475771,5
21691936,9
22381254,2
22120065,7
21182296,5
23016783,1
22273402,1
22204322,1
21974695,12
21298563,2
21563981,2
21717997,7
21971542,1
21464687,2
23401826,1
22104880,6
22514895,6
21145857,2
22085262,2
22097861,1
22049299,3
22002714,2
23427582,3
23628830,2
22669296,8
22057926,5
22386668,5
22022459,7
22313339,2
21600648,7
21520719,10
22341348,1
22509897,3
21578180,13
21395799,8
21175118,23
22858528,1
21376590,1
21606335,13
21608169,10
21647040,10
21754943,5
22359971,7
23256773,5
21497397,9
22304775,1
22485932,1
21222190,5
22415511,3
21313921,11
22236902,5
22319913,3
21441272,8
21186222,3
21803821,5
21405705,5
22976428,2
23356549,4
21859011,5
23299617,3
21108633,2
21843017,4
22307040,4
21313424,4
21146126,3
22467011,2
21769054,7
21903249,1
23465480,1
21377168,5
21225145,1
22015246,4
21371146,2
22334609,7
21641549,16
21163588,4
22572354,1
21421392,3
21972567,6
22509106,4
21534646,3
22756693,1
21718071,8
21895760,7
22010367,7
23343726,1
22829916,8
21277449,2
22434139,2
22346635,5
21634689,22
21888556,2
22352306,1
23064264,7
21818067,1
22022589,6
22076722,6
22147811,10
21821802,6
23249074,3
21461673,11
22816639,5
21929412,4
22238419,6
22810814,2
22808372,2
22817859,6
22147697,5
21798655,15
22126485,1
21193660,9
22380959,6
22048488,2
21782342,3
21525508,3
22422543,2
21994773,19
22319017,6
21140935,1
21296236,4
21851731,11
22233649,12
22954944,5
21777060,7
21854257,5
23364196,1
22464058,1
21970911,9
21792556,7
22093931,5
23581710,2
21524904,5
21287419,4
21492882,3
23392553,7
21298882,6
23611559,1
21960613,2
22553695,3
21954727,10
21156324,2
22131981,7
22259436,4
21303847,2
21615150,7
21565786,2
21492802,2
22118725,7
21350404,2
22472346,3
21840043,1
22708604,3
21875991,5
23463294,3
22033490,9
21391791,11
22569455,2
23680511,1
22297526,1
21957358,1
23613885,1
21455339,3
21085891,10
21186766,3
22087002,6
21853751,2
21742446,4
23622788,1
22032757,10
21286522,3
21284583,1
23356439,1
21225059,9
23322838,2
22588631,1
21389310,4
22668297,5
22461451,5
22358057,1
22970299,1
21647658,2
21778464,9
21707648,7
21832780,11
21249930,5
22512198,3
21769800,1
21348011,1
21394628,15
22770160,2
21696225,5
21277380,11
21359637,8
23333763,4
21995313,9
23048259,2
21123251,3
22953268,1
21275347,1
23443561,1
22669271,1
22015131,5
21278218,5
22207435,3
22998963,6
22695632,2
21319055,2
21180000,6
21433241,5
23342971,1
23346800,2
21739544,1
23622499,1
22114570,4
21131579,3
21278740,10
23453601,2
23436713,1
23345364,2
23824786,1
21962775,2
23398355,6
21260678,3
23591863,1
21672564,3
23056520,5
23248533,4
23824697,1
22974515,2
22082849,36
21703546,3
22333820,1
21447475,1
22464603,2
21085588,1
22176591,5
23469663,2
23625761,1
22729785,9
21193600,7
23070785,2
21415338,6
23231257,6
23412314,2
21163416,7
22220592,4
23814015,3
23715540,2
22610464,1
22183648,1
22010422,1
23073385,5
23565594,3
22172944,3
21134886,5
22029438,23
21647703,6
21365405,6
21498042,19
22610292,1
23048324,2
22089387,2
21142755,1
21653593,13
22466432,2
23453624,3
22653834,2
21645907,2
23183251,2
23499265,2
23931525,1
21952876,4
21488554,11
23317211,3
23162066,1
21947870,4
23077623,7
22219880,2
21598644,1
21907579,16
23859576,1
22477399,3
21510085,13
21705268,1
22972513,1
23385212,4
21541311,3
21973106,3
22233490,8
21145551,3
21796131,2
23120621,1
22159827,1
23719087,1
22943533,1
22195988,5
22035010,11
21782570,2
22093476,9
22523755,2
21613827,1
22080751,2
23204490,2
22120880,1
23202954,1
23421567,6
21163579,6
21187784,1
21519191,1
23183504,2
22939080,1
21297763,3
23021577,4
22507868,3
23531946,2
21211400,7
21090277,10
22998188,1
23412298,3
21494437,1
21608775,10
21399761,21
21941604,2
21670411,3
21317157,6
21543695,6
22327153,10
22509401,3
22506860,11
22603621,6
21702930,12
22222574,2
23369193,2
23958782,2
23920402,2
21901249,21
23885553,1
21540632,1
21533731,8
21799081,1
22791156,2
22512572,5
21283010,1
21975314,2
22055399,6
21760394,2
23309960,6
22762606,1
24073569,1
21212178,8
23958251,1
22584334,11
22155240,5
21890033,1
21847705,8
21179306,9
23012152,1
23111054,1
23110086,4
22983094,2
21281104,1
21433373,4
22016175,2
21683708,7
22789804,2
21608768,9
22675727,3
21146383,3
21646790,9
22246154,7
22960655,3
22470908,8
21086236,6
21982550,4
21118348,3
23728058,3
22700716,1
22861898,6
22046502,2
21765667,3
22263839,4
22394097,1
22095019,1
23074903,3
22559142,7
23092186,5
22301304,1
23058570,1
21288231,2
23041989,3
22986436,14
22202458,5
21789769,2
21907404,4
23378787,1
21376263,2
23811943,1
21558347,1
21817507,6
22290496,4
22248627,15
23855936,1
22258033,4
23781697,1
23660084,5
22537301,13
21764133,1
21856466,9
23649630,2
23995521,1
23232684,1
21160618,3
22327633,5
21118106,6
21615515,10
24022494,1
23802575,1
23531783,1
22571873,1
22897415,5
24162043,1
22898942,1
23704371,7
23216900,1
23933159,1
24038926,1
21948594,2
21781926,3
21771687,6
21252676,2
22029017,3
21941924,1
23261095,1
21154838,8
21285460,2
21532090,7
22444009,1
22247021,1
21812562,6
22234237,3
22908799,5
21152996,12
21432901,1
21287369,7
21238398,16
22242226,3
22312321,11
22522663,4
21785457,12
22638830,9
21455071,14
22314752,10
22814606,6
21852170,10
21084938,2
21118805,7
21265336,4
22430460,7
21243636,12
22245482,7
22792527,7
21192102,4
21837998,9
21155036,7
21198601,10
22386403,2
21222664,1
21775799,6
21265316,11
21250857,5
21441800,1
21310656,4
21619881,4
21317697,1
21585733,8
22438955,1
22808721,2
22819613,3
22942782,9
22087877,5
22928202,1
22781930,1
21187435,2
22509932,1
21469204,4
21526700,10
21907494,8
22105365,2
21168529,4
22577509,6
21286956,19
22423342,4
21420327,10
21173819,7
22259861,4
21723964,3
21697193,4
21926706,2
21108181,3
22416210,2
21371493,3
22490156,1
22101059,12
22352322,1
21217593,1
22328429,5
21456282,6
21865047,5
21456331,6
22188576,1
22125757,10
21875077,7
21954917,4
22358780,19
22330483,2
21513992,8
22381549,1
22817558,1
21384083,18
21231712,8
22176548,8
22127959,6
21941626,5
23278223,1
21346132,2
22094457,5
22049875,22
21838348,9
22239291,7
21371507,12
22693509,2
21105596,3
22003835,1
21304766,13
22713092,3
21483195,2
22172436,16
23403224,5
21684391,2
22344296,1
21543537,1
21235138,16
22306473,3
21508802,2
21105538,5
22411852,7
21276463,3
22310738,5
21788406,1
21894993,5
22388548,5
22494885,4
22036474,14
22096112,2
22911707,2
21416491,2
22552161,3
22885915,2
22882347,1
22693762,2
21182358,2
21995432,6
22904306,1
21533163,2
21365409,4
22643696,5
21295090,7
21762432,3
21588816,2
22540149,2
22160935,5
22605855,9
22488760,3
22236010,5
21537924,1
21534761,4
21916077,7
21914895,4
22886132,9
22075300,2
22880415,2
22978570,3
21932087,1
21502423,2
21279380,5
22301236,11
22544100,9
22890902,1
22420662,4
21335995,3
22520197,9
22441016,1
21378041,11
21802274,8
21759322,23
21555851,6
21321145,7
21271448,4
21454887,4
21872607,4
23553498,2
23539760,2
21424306,6
22176628,5
21922938,4
22036008,3
22604061,1
22123626,5
22465251,19
21226500,2
21446137,9
22804306,1
23259223,1
23258172,1
22729827,1
21716417,2
22375311,3
22527864,5
21691338,11
21541321,1
22909895,4
23267396,1
22740574,2
22918115,6
21342906,7
22283402,6
22050704,5
21603508,1
22406869,8
21373598,1
21068200,12
21214986,15
22172251,1
23293094,3
22785401,3
21948222,24
21767607,14
21056505,1
21686821,6
22281482,4
22672197,4
21615011,7
21106080,14
21577881,1
21930288,12
22669462,5
21677076,5
21219010,11
21244598,33
21718465,3
22289651,2
22666573,2
21587001,1
21904269,16
22459655,1
21429917,5
23397687,1
23395783,2
21673898,11
21304647,6
22628744,2
22506019,4
22006156,2
22420329,3
22306686,5
23391736,3
22656915,3
21785103,1
22743284,3
22008704,3
22417031,3
22073976,15
21801947,8
21355484,8
22132632,1
22470876,8
21389324,4
22068699,12
22154846,2
22595756,2
22392499,1
22795730,2
23269224,5
21797228,7
22327186,8
22733552,5
22212214,10
22685770,6
23317256,2
21403177,8
22494340,1
22452734,6
22226679,3
22055536,7
22283137,3
21157298,8
23400069,3
21141692,3
22246400,12
21113490,10
22121435,4
21873446,1
21270670,2
22569548,9
23559043,4
21798340,4
21568611,2
22388838,10
21730604,18
22941023,4
21246733,8
22057104,6
22571361,3
22550714,4
21396533,8
21418553,6
21132600,14
21838255,1
22401592,1
21542975,8
22151316,2
21470570,8
21449316,4
21303775,8
22086610,1
21498910,6
22409652,7
22493486,6
22245575,1
21100337,15
21086151,18
21130177,5
22137761,7
23479498,3
23487521,2
21977646,7
22203981,2
21218115,1
22242074,6
22343876,1
22422882,6
22135056,9
22869218,1
21514082,7
22381416,2
21622506,9
21216005,5
21266812,8
21399264,6
22322780,2
21907042,8
22165080,9
22463855,1
21223471,1
22958309,5
21921270,1
22418639,2
21657758,1
21596579,6
21690959,1
21699031,12
21887078,3
23024943,2
21575387,5
22113249,1
21889513,1
22205830,2
21846084,8
21445841,5
21309533,5
22243339,8
22552524,1
22550860,8
22509000,1
22758399,1
21202618,3
21678286,11
22373642,2
22247161,2
23704058,3
21161983,17
22418470,6
22542572,2
21318907,12
21271070,3
22508398,2
21607111,7
22577486,5
21396825,14
21418018,5
21781825,4
21575578,3
22742881,3
23240440,5
22756856,6
21421274,2
23544550,1
22240730,7
21306476,7
21270315,3
22910379,4
21475029,4
21292799,14
22658267,4
22245341,5
22061208,6
21321059,13
22415451,3
22114429,6
22044235,7
21192323,6
22240640,2
21830085,3
23395637,1
21647142,1
22632840,8
21994750,1
21176914,3
21219231,26
21684489,3
22283982,6
21186674,24
21690220,7
22251115,6
22113435,16
23490280,3
22453682,8
22696567,1
22855099,1
21861043,4
21282225,4
22083582,3
21453845,5
22915556,1
22466225,10
21219586,2
22243767,2
21231683,16
22762121,2
21902768,7
23395742,5
22016461,7
21212726,3
23498704,5
23368913,2
23095809,2
22724531,1
22272840,2
23276884,4
22720900,1
23183241,2
22016471,4
23184779,2
21254313,3
21111248,3
21278851,1
22948374,2
21644786,9
21293701,7
21399821,4
21956264,9
21266765,3
23585543,2
23501183,1
21847216,2
23500150,1
22004743,8
22061353,1
22497002,5
21181030,3
21411638,4
22417202,2
22783732,1
22665984,7
21830903,1
22251540,1
22751933,1
23479604,1
22070437,7
21145579,11
21135942,2
21651281,5
21201306,13
21303336,10
22921845,7
22704400,8
22172920,1
21157566,2
22397484,9
21355241,3
22441175,4
21693454,5
22417837,1
21699418,7
21176154,2
21608647,5
22658889,2
21465366,7
22022997,7
21889035,3
22722236,2
21197061,8
22045641,9
22339947,2
21872907,6
22034926,3
21448294,1
22689047,18
21399649,6
21582026,13
22070480,2
21472572,2
21211221,4
22158520,5
22485877,7
21883703,4
22210250,6
21370266,5
22377421,9
23077104,4
23303477,5
22285482,4
21394869,2
22203168,1
22015851,1
21492346,1
22118919,12
21137532,2
21450055,10
21180973,7
21196526,22
21303303,2
21583410,4
21699861,2
22417886,8
22894601,1
22410127,1
21770750,8
21377293,1
21345603,16
22082043,13
22087564,9
21282517,5
21894272,2
21703535,20
23024318,2
21152626,18
21979764,3
21349144,19
21427874,8
22118290,1
23528898,1
22631918,6
22051381,12
21524406,11
22233285,8
21320095,3
22606920,6
21699171,3
21321224,6
22132805,6
21147490,8
22472857,2
21582981,2
21260757,2
21926471,3
22258748,1
21133110,4
22486112,1
21726702,4
21521375,7
21321418,11
21307216,12
23311178,1
22854811,3
22595213,1
22855546,2
22726551,3
21866320,28
22353434,5
21163126,5
22828329,3
22293532,1
22514787,6
21400877,5
22479382,2
21650534,12
22701270,10
22497977,1
21164471,2
21111642,24
22642578,2
21465655,4
22305466,3
22605468,3
23495507,2
22167601,8
22853995,3
21506665,6
22688181,1
21412862,6
22604135,3
22114353,7
22406309,2
22540675,13
22191296,6
21930369,4
21202513,29
21456250,8
22580040,5
23557052,4
21514788,8
21854000,4
21288742,10
22148903,7
22562097,2
23367894,6
22354431,10
21277368,7
23602380,1
22170354,2
22159489,3
22126099,1
22207543,2
21798700,5
23411532,2
21135972,18
22112357,18
22191943,2
23350676,5
22166117,14
22578546,2
22521096,7
21969812,3
22562939,1
22946099,3
21203078,3
22471066,4
21479704,14
22792719,3
22548050,3
21216252,7
22183257,1
22664531,1
22152502,9
21737034,6
21491522,12
23305744,3
22113838,6
21221578,8
21640218,5
22403953,6
22106317,2
22409163,3
22483126,6
22358961,1
21734707,1
22192041,8
21778080,2
22412281,6
22496635,4
21719999,1
22693552,7
23324751,1
21807723,1
21823271,5
23458336,2
23351755,4
21400988,4
21693312,5
21157494,2
23369142,4
21504096,2
21533212,4
23120845,6
21679354,13
22618117,9
22777439,3
21158373,10
21730323,7
21409756,2
22619156,7
21596547,5
22057952,7
21866402,1
21575503,3
21379493,2
21908415,7
22913747,1
23536532,3
22044768,13
23412698,3
21556253,7
21198882,7
21461319,6
21131471,12
21645346,1
22665774,1
21514490,6
21963899,1
21896847,3
22251422,10
22795761,7
21454816,2
22171872,6
23094652,1
22057707,8
21330539,14
21525156,5
21229098,1
22947222,3
21383540,2
21671097,7
23521317,1
23525322,1
21205618,12
21669597,2
23112607,1
22282044,1
22601375,12
22599062,2
22517590,2
23262324,2
22243882,11
22570460,3
22685855,1
21304726,2
22051132,10
21310784,13
21606851,17
22940247,5
21795368,3
21670633,1
23476976,5
21247661,6
21879768,1
21529293,1
22171405,23
21151905,2
21718789,2
22758819,2
21309763,9
22196487,18
21291785,11
22175218,3
21089961,2
