"CANCELED","ROW_WID","ACCNT_LOC","ARPU","SES","HOME_PASSED","CUST_SINCE_DT","MONTHS_AGE","CANCEL_DT","CITY","POP"
1,309126228,"4010716",824,"C",818,29-OCT-14,5.03,30-MAR-15,"MONCLOVA","MC"
1,309126228,"4010716",824,"C",818,29-OCT-14,5.09,01-ABR-15,"MONCLOVA","MC"
1,309126228,"4010716",824,"C",818,29-OCT-14,5.09,01-ABR-15,"MONCLOVA","MC"
1,309126228,"4010716",824,"C",818,29-OCT-14,5.09,01-ABR-15,"MONCLOVA","MC"
1,308305583,"4010080",610,"C",339,13-NOV-14,27.44,27-FEB-17,"MONCLOVA","MC"
1,308305616,"4010671",143.35,"C",790,11-NOV-14,7.47,26-JUN-15,"MONCLOVA","MC"
1,309959852,"4012104",393,"D",1153,08-DIC-14,6.58,26-JUN-15,"MONCLOVA","MC"
1,309127845,"4010712",526.59,"D",169,08-NOV-14,5.66,29-ABR-15,"FRONTERA","MC"
1,309959178,"4011714",499,"C",818,06-NOV-14,5.72,29-ABR-15,"MONCLOVA","MC"
1,314951943,"4014557",452.94,"C",767,07-NOV-14,7.6,26-JUN-15,"MONCLOVA","MC"
1,309127844,"4010709",463,"C",818,29-OCT-14,12.9,26-NOV-15,"MONCLOVA","MC"
1,309960691,"4011689",393,"C",1306,30-OCT-14,11.96,29-OCT-15,"MONCLOVA","MC"
1,314953108,"4014450",393,"C",568,09-DIC-14,10.64,29-OCT-15,"MONCLOVA","MC"
1,315787129,"4015461",960,"B",909,08-NOV-14,11.67,29-OCT-15,"MONCLOVA","MC"
1,310789357,"4012383",284,"B",305,12-NOV-14,7.45,26-JUN-15,"MONCLOVA","MC"
1,316617512,"4016101",534,"C",818,12-NOV-14,7.45,26-JUN-15,"MONCLOVA","MC"
1,309960797,"4011613",406,"B",403,30-OCT-14,33.97,29-AGO-17,"MONCLOVA","MC"
1,310789377,"4012710",499,"D",1153,18-NOV-14,16.37,30-MAR-16,"MONCLOVA","MC"
1,310789377,"4012710",499,"D",1153,18-NOV-14,16.41,31-MAR-16,"MONCLOVA","MC"
1,310789686,"4012302",546,"C",4892,19-NOV-14,21.35,30-AGO-16,"MONCLOVA","MC"
1,311622854,"4012830",655,"C",1306,15-NOV-14,17.42,28-ABR-16,"MONCLOVA","MC"
1,314115357,"4013867",725.03,"C",465,10-NOV-14,5.6,29-ABR-15,"FRONTERA","MC"
1,314115358,"4013892",393,"C",568,15-NOV-14,22.44,28-SEP-16,"MONCLOVA","MC"
1,314951623,"4014547",305,"C",767,13-NOV-14,6.54,29-MAY-15,"MONCLOVA","MC"
1,315786940,"4015164",581,"D",876,05-NOV-14,5.75,29-ABR-15,"MONCLOVA","MC"
1,315787008,"4015238",499,"D",2085,11-NOV-14,6.61,29-MAY-15,"FRONTERA","MC"
1,315787301,"4015033",284,"C",69,10-NOV-14,6.61,29-MAY-15,"MONCLOVA","MC"
1,315787022,"4015448",256,"D",890,27-NOV-14,31.06,29-JUN-17,"MONCLOVA","MC"
1,315787226,"4015259",470,"D",169,11-NOV-14,9.55,28-AGO-15,"FRONTERA","MC"
1,315787226,"4015259",470,"D",169,11-NOV-14,17.55,28-ABR-16,"FRONTERA","MC"
1,318285721,"4016694",393,"B",909,11-NOV-14,11.57,29-OCT-15,"MONCLOVA","MC"
1,324135066,"4020395",499,"C",790,20-NOV-14,5.3,29-ABR-15,"MONCLOVA","MC"
1,315787277,"4015279",852,"C",818,10-NOV-14,8.59,29-JUL-15,"MONCLOVA","MC"
1,315787346,"4015490",256,"B",909,09-NOV-14,30.64,29-MAY-17,"MONCLOVA","MC"
1,315787521,"4015051",556,"C",339,11-NOV-14,5.57,29-ABR-15,"MONCLOVA","MC"
1,315787521,"4015051",556,"C",339,11-NOV-14,5.55,29-ABR-15,"MONCLOVA","MC"
1,316616842,"4015649",754,"D",296,19-NOV-14,8.3,29-JUL-15,"MONCLOVA","MC"
1,316617060,"4015671",638,"B",424,18-NOV-14,5.33,29-ABR-15,"MONCLOVA","MC"
1,318286048,"4016708",425,"D",1813,11-NOV-14,5.56,29-ABR-15,"MONCLOVA","MC"
1,318286262,"4016724",140,"D",1813,11-NOV-14,9.56,28-AGO-15,"MONCLOVA","MC"
1,319948347,"4017118",390,"D",1813,01-DIC-14,4.88,29-ABR-15,"MONCLOVA","MC"
1,320782550,"4017838",284,"C",790,18-NOV-14,17.32,28-ABR-16,"MONCLOVA","MC"
1,326642531,"4022312",554.58,"C",1306,24-NOV-14,5.14,29-ABR-15,"MONCLOVA","MC"
1,316617577,"4016173",470,"B",1733,13-NOV-14,10.55,29-SEP-15,"MONCLOVA","MC"
1,316617608,"4015868",393,"D",1499,07-NOV-14,5.69,29-ABR-15,"MONCLOVA","MC"
1,320782770,"4017852",390,"C",1306,19-NOV-14,5.3,29-ABR-15,"MONCLOVA","MC"
1,318285501,"4016698",374,"B",909,25-NOV-14,7.02,26-JUN-15,"MONCLOVA","MC"
1,318285723,"4016702",469,"D",1813,11-NOV-14,22.55,28-SEP-16,"MONCLOVA","MC"
1,318286048,"4016708",425,"D",1813,11-NOV-14,5.58,29-ABR-15,"MONCLOVA","MC"
1,318286476,"4016774",522.64,"D",325,19-NOV-14,6.32,29-MAY-15,"MONCLOVA","MC"
1,319947414,"4017544",499,"C",767,13-NOV-14,13.5,29-DIC-15,"MONCLOVA","MC"
1,319947832,"4017367",305,"C",4892,18-NOV-14,13.33,28-DIC-15,"MONCLOVA","MC"
1,320782876,"4017810",534,"D",354,18-NOV-14,6.36,29-MAY-15,"MONCLOVA","MC"
1,320784071,"4017828",702.81,"B",1733,15-NOV-14,6.45,29-MAY-15,"MONCLOVA","MC"
1,323296336,"4019904",149,"D",876,15-NOV-14,16.47,30-MAR-16,"MONCLOVA","MC"
1,324135281,"4020406",546,"B",909,26-NOV-14,6.1,29-MAY-15,"MONCLOVA","MC"
1,324135937,"4020452",249,"D",325,25-NOV-14,8.13,29-JUL-15,"MONCLOVA","MC"
1,324136035,"4020346",284,"D",1813,19-NOV-14,8.31,29-JUL-15,"MONCLOVA","MC"
1,326642848,"4022388",305,"D",145,19-NOV-14,5.31,29-ABR-15,"MONCLOVA","MC"
1,326643160,"4022237",393,"C",568,20-NOV-14,5.3,29-ABR-15,"MONCLOVA","MC"
1,329165688,"4024218",499,"C",1162,22-NOV-14,5.21,29-ABR-15,"MONCLOVA","MC"
1,324136253,"4020354",249,"C",4892,20-NOV-14,6.29,29-MAY-15,"MONCLOVA","MC"
1,324136576,"4020384",249,"D",284,19-NOV-14,10.35,29-SEP-15,"MONCLOVA","MC"
1,326639897,"4021609",393,"C",790,19-NOV-14,9.29,29-AGO-15,"MONCLOVA","MC"
1,326642749,"4022386",488,"C",392,19-NOV-14,22.28,28-SEP-16,"MONCLOVA","MC"
1,326643173,"4022354",581,"D",1813,19-NOV-14,11.32,29-OCT-15,"MONCLOVA","MC"
1,328330418,"4023719",734,"C",3273,27-NOV-14,11.05,29-OCT-15,"MONCLOVA","MC"
1,327486351,"4022995",893,"D",876,20-NOV-14,17.26,28-ABR-16,"MONCLOVA","MC"
1,328318196,"4023286",249,"C",392,27-NOV-14,5.05,29-ABR-15,"MONCLOVA","MC"
1,328318330,"4023626",488,"C",790,25-NOV-14,5.11,29-ABR-15,"MONCLOVA","MC"
1,330010686,"4024570",249,"D",2085,02-DIC-14,4.86,29-ABR-15,"FRONTERA","MC"
1,330853568,"4025186",546,"C",790,28-NOV-14,6.96,26-JUN-15,"MONCLOVA","MC"
1,330854423,"4025226",498.17,"D",890,26-NOV-14,7,26-JUN-15,"MONCLOVA","MC"
1,326643488,"4022382",454.31,"C",1306,20-NOV-14,7.21,26-JUN-15,"MONCLOVA","MC"
1,327486112,"4022594",585.11,"D",1153,24-NOV-14,12.06,26-NOV-15,"MONCLOVA","MC"
1,327486118,"4022713",256,"C",3273,29-NOV-14,33,29-AGO-17,"MONCLOVA","MC"
1,327486337,"4022759",498,"D",1153,21-NOV-14,13.24,29-DIC-15,"MONCLOVA","MC"
1,328317542,"4023350",393,"D",243,22-NOV-14,28.25,30-MAR-17,"MONCLOVA","MC"
1,328317543,"4023355",305,"C",1306,24-NOV-14,9.13,29-AGO-15,"MONCLOVA","MC"
1,328317975,"4023276",53,"C",818,21-NOV-14,15.25,28-FEB-16,"MONCLOVA","MC"
1,328318852,"4023339",534,"D",1813,26-NOV-14,7,26-JUN-15,"MONCLOVA","MC"
1,328330839,"4023741",284,"D",118,24-NOV-14,5.15,29-ABR-15,"MONCLOVA","MC"
1,328331153,"4023761",135,"D",296,26-NOV-14,5.08,29-ABR-15,"MONCLOVA","MC"
1,329170826,"4023986",499,"D",876,24-NOV-14,12.06,26-NOV-15,"MONCLOVA","MC"
1,330009386,"4024601",534,"C",605,04-DIC-14,4.78,29-ABR-15,"MONCLOVA","MC"
1,330853794,"4025390",530,"C",3273,05-DIC-14,4.75,29-ABR-15,"MONCLOVA","MC"
1,331694004,"4025983",470,"D",296,02-DIC-14,10.87,29-OCT-15,"MONCLOVA","MC"
1,332538826,"4026696",284,"D",118,26-NOV-14,17.06,28-ABR-16,"MONCLOVA","MC"
1,329169955,"4023924",393,"C",1162,06-DIC-14,19.75,29-JUL-16,"MONCLOVA","MC"
1,329170282,"4023949",393,"D",210,22-NOV-14,5.21,29-ABR-15,"MONCLOVA","MC"
1,331693279,"4026383",425,"C",605,03-DIC-14,4.82,29-ABR-15,"MONCLOVA","MC"
1,330009387,"4024613",499,"D",210,24-NOV-14,5.14,29-ABR-15,"MONCLOVA","MC"
1,329170835,"4024090",852,"C",790,26-NOV-14,5.1,29-ABR-15,"MONCLOVA","MC"
1,330853460,"4025168",470,"C",818,11-DIC-14,9.58,29-SEP-15,"MONCLOVA","MC"
1,331692956,"4026505",710,"D",118,26-NOV-14,20.08,29-JUL-16,"MONCLOVA","MC"
1,332539999,"4026657",488,"C",605,01-DIC-14,4.89,29-ABR-15,"MONCLOVA","MC"
1,334241887,"4028045",284,"C",605,01-DIC-14,5.9,29-MAY-15,"MONCLOVA","MC"
1,335083704,"4028603",530,"C",378,01-DIC-14,7.89,29-JUL-15,"MONCLOVA","MC"
1,330854632,"4025140",393,"C",4892,02-DIC-14,11.77,26-NOV-15,"MONCLOVA","MC"
1,331693357,"4025948",449.97,"C",818,25-NOV-14,10.13,29-SEP-15,"MONCLOVA","MC"
1,332539681,"4026734",470,"C",767,10-DIC-14,9.62,29-SEP-15,"MONCLOVA","MC"
1,331693576,"4025961",488,"D",876,02-DIC-14,5.87,29-MAY-15,"MONCLOVA","MC"
1,333394554,"4027794",406,"C",378,01-DIC-14,25.93,30-ENE-17,"MONCLOVA","MC"
1,333395079,"4027492",459,"D",296,11-DIC-14,5.58,29-MAY-15,"MONCLOVA","MC"
1,333395416,"4027630",516,"C",4892,02-DIC-14,31.84,28-JUL-17,"MONCLOVA","MC"
1,334241557,"4028024",319,"D",876,08-DIC-14,14.65,28-FEB-16,"MONCLOVA","MC"
1,335083052,"4028571",488,"B",1733,03-DIC-14,4.82,29-ABR-15,"MONCLOVA","MC"
1,336789271,"4029183",249,"D",1813,05-DIC-14,6.68,26-JUN-15,"MONCLOVA","MC"
1,336790563,"4029365",564,"B",1733,04-DIC-14,4.79,29-ABR-15,"MONCLOVA","MC"
1,337648021,"4029916",610,"C",4892,03-DIC-14,32.85,29-AGO-17,"MONCLOVA","MC"
1,337648332,"4029946",488,"C",605,03-DIC-14,4.82,29-ABR-15,"MONCLOVA","MC"
1,339354811,"4031281",534,"B",909,09-DIC-14,10.64,29-OCT-15,"MONCLOVA","MC"
1,335084031,"4028635",284,"D",240,03-DIC-14,14.77,27-FEB-16,"MONCLOVA","MC"
1,337647615,"4029892",249,"C",77,03-DIC-14,23.8,28-NOV-16,"MONCLOVA","MC"
1,337648020,"4029849",534,"D",1499,03-DIC-14,4.84,29-ABR-15,"MONCLOVA","MC"
1,337648130,"4029915",534,"C",4892,04-DIC-14,5.8,29-MAY-15,"MONCLOVA","MC"
1,337648326,"4029942",393,"B",305,03-DIC-14,11.74,26-NOV-15,"MONCLOVA","MC"
1,338502647,"4030448",1040.63,"D",387,03-DIC-14,4.81,29-ABR-15,"MONCLOVA","MC"
1,339355240,"4031309",962.39,"C",818,16-DIC-14,5.42,29-MAY-15,"MONCLOVA","MC"
1,339355241,"4031317",499,"D",1499,08-DIC-14,5.68,29-MAY-15,"MONCLOVA","MC"
1,339355788,"4031569",393,"B",1733,06-DIC-14,5.76,29-MAY-15,"MONCLOVA","MC"
1,340220861,"4031954",581,"C",605,09-DIC-14,5.64,29-MAY-15,"MONCLOVA","MC"
1,341076316,"4032298",249,"B",1733,09-DIC-14,14.57,27-FEB-16,"MONCLOVA","MC"
1,337648112,"4029768",710,"D",1499,03-DIC-14,22.83,29-OCT-16,"MONCLOVA","MC"
1,338502430,"4030439",518,"D",876,10-DIC-14,5.61,29-MAY-15,"MONCLOVA","MC"
1,338502975,"4030475",488,"C",1162,16-DIC-14,5.42,29-MAY-15,"MONCLOVA","MC"
1,338503192,"4030490",249,"C",767,04-DIC-14,5.83,29-MAY-15,"MONCLOVA","MC"
1,340220964,"4031958",616,"C",392,09-DIC-14,5.64,29-MAY-15,"MONCLOVA","MC"
1,338502868,"4030461",499,"C",767,03-DIC-14,19.83,29-JUL-16,"MONCLOVA","MC"
1,338503301,"4030500",249,"D",1499,03-DIC-14,8.83,29-AGO-15,"MONCLOVA","MC"
1,339355147,"4031550",740,"D",1499,13-DIC-14,29.52,29-MAY-17,"MONCLOVA","MC"
1,339355782,"4031459",690,"D",1499,10-DIC-14,15.63,30-MAR-16,"MONCLOVA","MC"
1,339355782,"4031459",690,"D",1499,10-DIC-14,15.67,31-MAR-16,"MONCLOVA","MC"
1,340221289,"4031981",69,"D",1499,11-DIC-14,6.48,26-JUN-15,"MONCLOVA","MC"
1,340221412,"4032197",546,"C",4892,10-DIC-14,11.51,26-NOV-15,"MONCLOVA","MC"
1,342768436,"4032852",305,"C",4892,10-DIC-14,11.51,26-NOV-15,"MONCLOVA","MC"
1,340221601,"4031889",355,"D",2085,17-DIC-14,6.28,26-JUN-15,"FRONTERA","MC"
1,340221918,"4031904",708.07,"D",1499,15-DIC-14,5.45,29-MAY-15,"MONCLOVA","MC"
1,341076423,"4032302",546,"D",1813,09-DIC-14,5.64,29-MAY-15,"MONCLOVA","MC"
1,342768864,"4032773",393,"D",1499,09-DIC-14,19.63,29-JUL-16,"MONCLOVA","MC"
1,342768871,"4032883",897,"C",1162,11-DIC-14,20.61,30-AGO-16,"MONCLOVA","MC"
1,343622082,"4033579",546,"D",1813,11-DIC-14,5.58,29-MAY-15,"MONCLOVA","MC"
1,343622519,"4033608",249,"C",605,09-DIC-14,10.64,29-OCT-15,"MONCLOVA","MC"
1,340221510,"4032208",140,"D",296,12-DIC-14,9.55,29-SEP-15,"MONCLOVA","MC"
1,341077477,"4032290",425,"C",4892,13-DIC-14,5.54,29-MAY-15,"MONCLOVA","MC"
1,342768660,"4032867",499,"C",392,09-DIC-14,7.64,29-JUL-15,"MONCLOVA","MC"
1,342769201,"4032893",561,"C",1162,15-DIC-14,31.42,28-JUL-17,"MONCLOVA","MC"
1,344473255,"4033992",546,"D",243,15-DIC-14,5.44,29-MAY-15,"MONCLOVA","MC"
1,344473572,"4033910",534,"C",790,15-DIC-14,5.45,29-MAY-15,"MONCLOVA","MC"
1,344473464,"4033966",393,"B",135,11-DIC-14,9.58,29-SEP-15,"MONCLOVA","MC"
1,344474126,"4034151",393,"B",909,16-DIC-14,10.41,29-OCT-15,"MONCLOVA","MC"
1,345325101,"4034542",673.07,"C",4892,19-DIC-14,5.32,29-MAY-15,"MONCLOVA","MC"
1,345325747,"4034579",852,"C",4892,12-DIC-14,5.54,29-MAY-15,"MONCLOVA","MC"
1,342769413,"4032918",393,"B",403,09-DIC-14,24.65,29-DIC-16,"MONCLOVA","MC"
1,342769736,"4032720",546,"C",1306,09-DIC-14,6.55,26-JUN-15,"MONCLOVA","MC"
1,342769963,"4032943",823,"C",59,12-DIC-14,16.54,29-ABR-16,"MONCLOVA","MC"
1,343622954,"4033616",284,"C",605,11-DIC-14,5.57,29-MAY-15,"MONCLOVA","MC"
1,344473371,"4034099",769,"D",243,16-DIC-14,26.35,27-FEB-17,"MONCLOVA","MC"
1,344473674,"4033917",166,"C",783,12-DIC-14,27.57,30-MAR-17,"MONCLOVA","MC"
1,344474013,"4034052",546,"C",3273,12-DIC-14,6.45,26-JUN-15,"MONCLOVA","MC"
1,346176783,"4035360",743.8,"D",2085,15-DIC-14,23.41,28-NOV-16,"FRONTERA","MC"
1,346176788,"4035385",406,"D",1499,18-DIC-14,26.29,27-FEB-17,"MONCLOVA","MC"
1,346177435,"4035443",1000,"B",284,17-DIC-14,15.41,30-MAR-16,"MONCLOVA","MC"
1,346177435,"4035443",1000,"B",284,17-DIC-14,15.45,31-MAR-16,"MONCLOVA","MC"
1,348730888,"4036139",390,"C",783,05-ENE-15,5.68,26-JUN-15,"MONCLOVA","MC"
1,348731227,"4036375",581,"D",2085,16-DIC-14,16.39,28-ABR-16,"FRONTERA","MC"
1,349586455,"4036843",499,"D",2085,18-DIC-14,5.38,29-MAY-15,"FRONTERA","MC"
1,344473683,"4034007",166,"D",1499,30-ENE-15,26.96,29-ABR-17,"MONCLOVA","MC"
1,346176789,"4035393",622,"C",3273,13-DIC-14,5.51,29-MAY-15,"MONCLOVA","MC"
1,346177333,"4035405",499,"D",1813,13-DIC-14,5.51,29-MAY-15,"MONCLOVA","MC"
1,346176988,"4035329",393,"B",924,17-DIC-14,14.38,28-FEB-16,"MONCLOVA","MC"
1,347029390,"4035668",488,"C",818,18-DIC-14,5.35,29-MAY-15,"MONCLOVA","MC"
1,348731737,"4036100",546,"D",179,18-DIC-14,5.35,29-MAY-15,"MONCLOVA","MC"
1,347029934,"4035602",616,"C",818,15-DIC-14,5.45,29-MAY-15,"MONCLOVA","MC"
1,348731117,"4036349",505.85,"C",1306,19-DIC-14,5.32,29-MAY-15,"MONCLOVA","MC"
1,348731736,"4036097",546,"C",790,17-DIC-14,11.29,26-NOV-15,"MONCLOVA","MC"
1,348731874,"4036538",488,"C",3273,19-DIC-14,6.25,26-JUN-15,"MONCLOVA","MC"
1,349586465,"4036954",686,"A",2592,17-DIC-14,10.37,29-OCT-15,"MONCLOVA","MC"
1,350437551,"4037546",604,"C",3273,20-DIC-14,5.29,29-MAY-15,"MONCLOVA","MC"
1,350443111,"4037784",393,"C",568,05-ENE-15,4.77,29-MAY-15,"MONCLOVA","MC"
1,352148767,"4038419",1.74,"B",403,27-DIC-14,10.06,29-OCT-15,"MONCLOVA","MC"
1,348729976,"4036091",665,"B",1733,25-FEB-15,20.12,29-OCT-16,"MONCLOVA","MC"
1,348730569,"4036124",284,"C",392,18-DIC-14,8.33,28-AGO-15,"MONCLOVA","MC"
1,348731013,"4036390",305,"C",790,18-DIC-14,11.25,26-NOV-15,"MONCLOVA","MC"
1,348731447,"4036518",546,"C",4892,17-DIC-14,12.38,29-DIC-15,"MONCLOVA","MC"
1,349585370,"4036677",850.77,"B",424,17-DIC-14,12.37,29-DIC-15,"MONCLOVA","MC"
1,350437979,"4037458",470,"C",3273,23-ENE-15,5.09,26-JUN-15,"MONCLOVA","MC"
1,352149405,"4038438",546,"C",767,20-DIC-14,9.29,29-SEP-15,"MONCLOVA","MC"
1,352149856,"4038809",70,"B",1733,26-DIC-14,12.08,29-DIC-15,"MONCLOVA","MC"
1,352150159,"4038587",620,"C",3273,02-ENE-15,6.85,29-JUL-15,"MONCLOVA","MC"
1,354709171,"4039882",887,"D",169,06-ENE-15,9.73,29-OCT-15,"FRONTERA","MC"
1,355571160,"4040149",887,"D",876,06-ENE-15,10.64,26-NOV-15,"MONCLOVA","MC"
1,350437342,"4037642",249,"C",3273,22-DIC-14,22.22,29-OCT-16,"MONCLOVA","MC"
1,350437990,"4037612",392,"C",170,20-DIC-14,7.31,29-JUL-15,"MONCLOVA","MC"
1,351293059,"4038091",534,"A",2592,20-DIC-14,8.27,29-AGO-15,"MONCLOVA","MC"
1,351293166,"4038107",488,"B",305,29-DIC-14,24,29-DIC-16,"MONCLOVA","MC"
1,352150171,"4038701",393,"C",767,22-DIC-14,7.21,29-JUL-15,"MONCLOVA","MC"
1,353002329,"4039004",272,"C",465,09-ENE-15,5.57,26-JUN-15,"FRONTERA","MC"
1,353002428,"4038892",488,"C",3273,19-ENE-15,8.32,29-SEP-15,"MONCLOVA","MC"
1,354710341,"4039846",504,"C",818,05-ENE-15,4.77,29-MAY-15,"MONCLOVA","MC"
1,355572663,"4040134",249,"D",2085,02-ENE-15,4.87,29-MAY-15,"FRONTERA","MC"
1,354709571,"4039482",501,"C",818,05-ENE-15,4.77,29-MAY-15,"MONCLOVA","MC"
1,354709802,"4039809",606,"D",2085,02-ENE-15,28.87,29-MAY-17,"FRONTERA","MC"
1,354709889,"4039548",406,"A",2592,05-ENE-15,28.77,29-MAY-17,"MONCLOVA","MC"
1,354710326,"4039578",939.43,"C",3273,26-DIC-14,6,26-JUN-15,"MONCLOVA","MC"
1,358139968,"4041368",537.8,"C",3273,12-ENE-15,5.44,26-JUN-15,"MONCLOVA","MC"
1,355572447,"4040116",655,"D",169,02-ENE-15,7.86,29-AGO-15,"FRONTERA","MC"
1,358140290,"4041396",852,"C",3273,07-ENE-15,5.6,26-JUN-15,"MONCLOVA","MC"
1,359003004,"4041787",393,"C",605,07-ENE-15,6.73,29-JUL-15,"MONCLOVA","MC"
1,359003646,"4041832",499,"C",767,06-ENE-15,5.64,26-JUN-15,"MONCLOVA","MC"
1,364151023,"4043857",249,"D",1499,13-ENE-15,11.49,28-DIC-15,"MONCLOVA","MC"
1,365016688,"4044473",546,"C",818,16-ENE-15,9.44,29-OCT-15,"MONCLOVA","MC"
1,367596996,"4046153",546,"C",4892,12-ENE-15,6.53,29-JUL-15,"MONCLOVA","MC"
1,358139312,"4041362",499,"D",876,07-ENE-15,12.71,29-ENE-16,"MONCLOVA","MC"
1,358139522,"4041241",508,"C",3273,07-ENE-15,6.7,29-JUL-15,"MONCLOVA","MC"
1,358139523,"4041263",486,"D",890,12-ENE-15,25.48,27-FEB-17,"MONCLOVA","MC"
1,358139645,"4041489",636,"B",424,05-ENE-15,13.74,28-FEB-16,"MONCLOVA","MC"
1,358140170,"4041217",406,"D",1813,05-ENE-15,26.8,30-MAR-17,"MONCLOVA","MC"
1,359002679,"4041769",1598,"C",170,01-FEB-17,4.9,29-JUN-17,"MONCLOVA","MC"
1,364151267,"4044193",777,"C",4892,09-ENE-15,11.63,29-DIC-15,"MONCLOVA","MC"
1,359003003,"4041779",305,"C",790,19-ENE-15,17.29,29-JUN-16,"MONCLOVA","MC"
1,360713217,"4042235",530,"C",4892,06-ENE-15,5.64,26-JUN-15,"MONCLOVA","MC"
1,361574822,"4043017",249,"C",170,07-ENE-15,5.61,26-JUN-15,"MONCLOVA","MC"
1,361575285,"4043493",488,"C",3273,08-ENE-15,5.58,26-JUN-15,"MONCLOVA","MC"
1,367595918,"4046171",488,"C",3273,19-ENE-15,5.22,26-JUN-15,"MONCLOVA","MC"
1,360713648,"4042293",249,"C",4892,07-ENE-15,7.68,28-AGO-15,"MONCLOVA","MC"
1,360716045,"4042752",530,"C",4892,07-ENE-15,5.6,26-JUN-15,"MONCLOVA","MC"
1,361574179,"4043081",649,"C",818,12-ENE-15,6.53,29-JUL-15,"MONCLOVA","MC"
1,361575284,"4043488",393,"C",4892,12-ENE-15,12.55,29-ENE-16,"MONCLOVA","MC"
1,365017434,"4044394",249,"C",4892,09-ENE-15,17.62,29-JUN-16,"MONCLOVA","MC"
1,365017644,"4044306",665,"C",818,12-ENE-15,21.54,29-OCT-16,"MONCLOVA","MC"
1,366732318,"4045572",630,"B",243,20-ENE-15,25.22,27-FEB-17,"MONCLOVA","MC"
1,367597085,"4045809",517.13,"C",3273,12-ENE-15,5.45,26-JUN-15,"MONCLOVA","MC"
1,369342204,"4047188",650,"D",90,23-NOV-16,6.19,29-MAY-17,"MONCLOVA","MC"
1,369343076,"4047266",390,"D",354,16-ENE-15,5.32,26-JUN-15,"MONCLOVA","MC"
1,369343304,"4047429",698,"D",1153,16-ENE-15,10.31,26-NOV-15,"MONCLOVA","MC"
1,370201873,"4048376",488,"C",1306,20-ENE-15,5.18,26-JUN-15,"MONCLOVA","MC"
1,370205541,"4048385",318,"D",1813,20-ENE-15,5.19,26-JUN-15,"MONCLOVA","MC"
1,370205595,"4048392",249,"D",354,20-ENE-15,5.19,26-JUN-15,"MONCLOVA","MC"
1,370205596,"4048398",249,"D",890,22-ENE-15,7.2,29-AGO-15,"MONCLOVA","MC"
1,373705040,"4050402",393,"C",783,16-ENE-15,13.35,27-FEB-16,"MONCLOVA","MC"
1,373705505,"4050933",475.5,"C",767,21-ENE-15,5.18,26-JUN-15,"MONCLOVA","MC"
1,368472887,"4046404",393,"C",790,14-ENE-15,20.45,28-SEP-16,"MONCLOVA","MC"
1,368473663,"4046510",319,"C",3273,31-ENE-15,6.91,29-AGO-15,"MONCLOVA","MC"
1,369338889,"4048223",1171.46,"B",240,17-ENE-15,19.44,30-AGO-16,"MONCLOVA","MC"
1,369340139,"4047616",638,"C",4892,15-ENE-15,19.51,31-AGO-16,"MONCLOVA","MC"
1,369343077,"4047288",710,"D",354,16-ENE-15,23.42,29-DIC-16,"MONCLOVA","MC"
1,370205761,"4048412",470,"C",339,20-ENE-15,18.28,29-JUL-16,"MONCLOVA","MC"
1,373704873,"4051119",249,"C",14,20-ENE-15,15.25,28-ABR-16,"MONCLOVA","MC"
1,373705048,"4050503",659.79,"C",3273,17-ENE-15,10.29,26-NOV-15,"MONCLOVA","MC"
1,373705810,"4050614",393,"D",1813,23-ENE-15,7.17,29-AGO-15,"MONCLOVA","MC"
1,373706243,"4050636",534,"C",378,16-ENE-15,10.32,26-NOV-15,"MONCLOVA","MC"
1,373706266,"4050982",393,"C",26,23-ENE-15,5.09,26-JUN-15,"MONCLOVA","MC"
1,375443902,"4052733",380,"D",1153,24-ENE-15,5.06,26-JUN-15,"MONCLOVA","MC"
1,371951313,"4049570",488,"C",1162,16-ENE-15,12.42,29-ENE-16,"MONCLOVA","MC"
1,373705081,"4051010",534,"B",909,21-ENE-15,12.26,29-ENE-16,"MONCLOVA","MC"
1,373705260,"4050400",166,"A",2592,15-ENE-15,24.48,30-ENE-17,"MONCLOVA","MC"
1,373705277,"4050690",695,"B",424,23-ENE-15,26.22,30-MAR-17,"MONCLOVA","MC"
1,374575226,"4051702",393,"C",4892,20-ENE-15,19.34,30-AGO-16,"MONCLOVA","MC"
1,374575663,"4051794",659,"C",790,19-ENE-15,25.25,27-FEB-17,"MONCLOVA","MC"
1,374575877,"4051813",649.49,"C",170,20-ENE-15,5.18,26-JUN-15,"MONCLOVA","MC"
1,374575981,"4051714",581,"C",4892,23-ENE-15,5.09,26-JUN-15,"MONCLOVA","MC"
1,374576040,"4051834",249,"C",33,23-ENE-15,13.15,27-FEB-16,"MONCLOVA","MC"
1,375442842,"4052770",486,"C",3273,27-ENE-15,25,27-FEB-17,"MONCLOVA","MC"
1,375443865,"4052072",249,"C",170,26-ENE-15,5,26-JUN-15,"MONCLOVA","MC"
1,375444297,"4052027",649,"C",767,21-ENE-15,5.18,26-JUN-15,"MONCLOVA","MC"
1,375444345,"4052764",470,"D",1813,23-ENE-15,5.09,26-JUN-15,"MONCLOVA","MC"
1,374574893,"4051552",994,"B",240,21-ENE-15,22.23,28-NOV-16,"MONCLOVA","MC"
1,375445210,"4052713",364,"D",1813,11-FEB-15,21.55,28-NOV-16,"MONCLOVA","MC"
1,375444017,"4052744",470,"C",783,23-ENE-15,6.18,29-JUL-15,"MONCLOVA","MC"
