"CUSTOMER_WID","KEYWORDS_NUM"
1019308954,1
1069443856,4
888160080,1
1112487937,2
1106333454,1
828989700,1
1139054156,9
1113722088,10
1122364405,8
928748511,2
1130998576,2
945546801,1
717202399,1
1057189673,1
1121123197,1
378084455,2
1147723707,5
307580449,1
976857592,4
1051063503,2
307576594,1
1160088989,2
1155141989,5
307580717,4
1100177152,1
307575447,6
986526889,1
1158858316,5
1163800865,3
1167527333,1
782057336,1
979273890,1
1158858536,1
1111255195,3
1173718585,8
903639708,2
1146480787,1
944345725,3
491290822,2
1183384014,1
1106334224,2
1119887182,2
1106333780,1
1163801084,1
1166280563,3
1140296310,1
958775069,1
1128528243,9
1186127604,2
458317008,1
928748839,3
1156375076,1
307586435,4
1191090965,1
307581549,2
307586097,1
978073965,4
635789976,1
1171245578,2
672545799,1
698830912,3
1189842602,3
307586092,3
307576687,5
1166281644,3
1203515522,2
1011997567,1
307579464,2
1133479575,1
975656693,4
1204511202,2
1201022118,1
1137820538,3
1119887061,1
1208484705,5
1209730768,1
801965809,2
1203516829,6
1192329088,4
1218438368,10
1210975332,2
1219442657,5
1198535123,1
1055966840,3
772730160,2
910798149,2
1095244025,1
307578143,1
307579664,1
839582814,1
666940584,3
1220929850,1
1198534914,8
1033943497,1
1234636651,2
1238155303,1
938345047,2
814871679,1
1220680058,1
1233397464,1
307577768,2
1124826965,2
1250859379,1
307577331,1
1202272857,1
935942082,4
1162566647,2
1204471179,1
1163800862,1
1252118760,4
1219685496,1
1250859047,2
1203515849,4
863229130,4
565031798,3
1244616928,1
1247120793,6
1003489940,3
1085416294,6
1203516069,3
1234638075,9
1189843151,4
1250859046,18
1224672501,1
1207246429,1
1167526245,1
830166694,1
307584878,2
1160088213,1
735627875,1
1073126678,3
603696113,2
1036386063,1
1057189232,2
1277123603,2
1280570969,1
1247120570,3
1287131499,6
1288398233,2
1289643668,6
920365256,1
307581854,2
1269607015,1
1290896207,1
1267103057,3
963589291,1
581695946,1
962393939,1
1194819509,1
1219685278,1
1129769501,1
1166280674,6
1295902888,3
1315971030,6
1238374742,1
1013211756,3
1307183591,1
1306897191,1
1319732909,3
1320990503,3
307577166,1
1320990615,3
1089104841,5
1064550588,5
1317221283,1
1315969406,3
1324757134,1
1324757136,3
1314713899,2
1315971566,3
1079272225,1
1250859384,1
909606853,1
307582560,2
1294654429,1
1323491905,1
1333228858,3
1224672176,1
307579343,1
1229653211,1
892921623,1
1322242033,11
772729272,2
1340838411,1
1339824278,3
1341081567,3
1113722079,1
1357437060,2
578074835,1
1332292774,5
1351147429,5
1341081356,7
1337314789,4
1351146344,1
307575261,2
1119887614,1
1368769675,2
1338565329,4
1343601670,2
1299674585,8
1359950501,2
392137402,2
1313457274,1
1347367974,1
875081999,7
1375074131,3
1322241488,1
900064816,1
1376335962,1
1356179116,1
1383901597,1
1317220961,3
1386425861,2
1383901381,2
462977345,2
1322241375,1
1314713258,1
1105103001,1
1391480289,1
1337315008,1
1390213585,3
1341082117,2
1334803742,1
1393998862,3
1400079778,1
1390213253,1
497999665,1
651562985,2
1234638291,2
1401574512,7
1312209546,1
1401574625,1
1348627019,2
1121122650,2
1400312311,1
1401574406,1
1366252525,1
1370039370,1
1398809680,1
1400312521,1
1409157987,4
1263356811,1
1401574293,1
1412943589,1
1002282700,2
1305932871,1
1273372077,1
1415471977,1
1404096017,2
1419268505,3
1361218149,2
1257111258,3
1044945784,3
1250860371,3
1409158856,1
1428122751,1
1315970811,2
1377596584,1
1404095477,1
1404095475,3
558006860,1
1407886021,1
1129769607,1
1430332549,1
1411677578,1
1443324947,1
1333228503,1
307576333,1
1156374542,1
1444585346,1
1332292447,1
1457274472,2
1457274578,5
1420532159,1
1436646239,2
1425585527,2
307583735,1
307582049,4
307582258,6
307584108,2
307578965,1
307574456,7
307577952,1
307586412,10
307576012,5
307581604,13
307575803,22
307582057,7
307586658,2
307577027,7
307587070,2
314116653,5
307585055,2
307578560,12
307577794,7
307578315,17
307582423,2
307593998,1
307577728,1
307593434,6
307580417,5
307579236,5
333395537,2
307579409,3
307585173,3
309959801,4
307579715,1
307585812,3
307579658,18
307576560,8
307582187,3
341076527,18
307579984,1
309960285,1
339355456,3
307580485,1
307585379,2
307579213,3
307582677,2
307575725,1
307578496,2
307583200,3
307580174,1
307573618,2
307578109,2
307575900,22
307586265,1
307577675,1
307587064,1
307581865,3
307584780,6
307582917,3
363288968,11
307574544,29
307582786,2
307582528,2
307586847,1
307583458,3
392137080,2
307587173,7
307584028,6
310789357,1
307581771,2
307581080,1
383344639,1
307587379,1
307587145,22
307581372,7
390378905,3
307579937,3
336789397,1
413497272,1
396548055,1
387737911,4
307586349,1
403654704,3
307574445,7
307575405,1
307585294,9
307578102,2
307580184,20
426139866,1
307586667,1
307581936,5
436164154,22
307582482,9
307578713,3
307576066,1
394781605,5
307579992,2
436165203,2
444434751,29
307578396,14
355571275,6
400987874,3
307586590,22
307578874,3
307578438,1
307582889,6
307579778,8
307578163,23
444434289,6
409909219,16
307593955,8
457386460,14
463913767,20
307583110,15
400102569,3
307582908,10
443513621,5
307585373,1
465838155,15
307574154,5
415293911,1
394781808,3
462977301,1
307579749,1
374574953,8
481348966,3
307578887,5
307580702,33
477976559,10
464849606,1
307576613,1
477042211,7
307583097,6
490334895,10
307583794,1
307582536,2
473277870,2
307578780,1
307581770,10
378084244,2
307591263,4
307586394,2
307585753,2
307581799,4
479082896,1
500943299,2
505792420,1
494138201,1
307586032,1
499019635,25
516485047,4
499983072,1
493762342,17
449961418,2
498933324,7
307578584,1
525309663,22
307586327,4
307580473,1
522362539,4
307579417,1
439839180,12
491882908,16
484618778,2
480075010,1
449961955,2
458317907,1
307580585,30
537149983,2
445351792,10
307583858,5
307576776,7
378961099,4
464848303,5
307582013,7
460182627,8
526291203,2
453672026,3
307578031,1
307574487,16
539134203,17
307581752,10
307581103,1
532212992,3
532212499,1
545100107,9
506760990,11
537149971,10
555002737,4
547099392,15
307577226,1
498947240,3
536162289,1
467216343,1
562030257,1
307586714,13
559016586,2
567310583,4
307581164,3
555004006,1
307581252,1
570288835,4
573988418,4
558529638,2
581122821,3
307580260,3
307582709,1
566667663,4
582134828,1
586768276,4
578101750,5
579107751,5
578101392,2
361575052,2
307581707,1
307574413,4
568053433,4
579111101,6
307593652,7
307581599,27
307577756,1
307576007,6
606354814,1
307591048,2
498947231,4
481777096,13
307583598,1
307578281,13
574737771,2
471787813,1
593561626,2
307581483,1
307577689,5
562027014,2
527276163,4
623994661,1
307586245,8
569057670,8
590556004,3
611801982,7
620946397,3
400987551,2
307578317,8
621290160,3
307578101,1
637219587,5
307584422,1
463913053,7
593562710,10
638781751,1
307578872,3
499019475,3
656177266,30
652593539,1
656687477,3
623994021,3
307593433,1
672081836,4
621083926,2
667981423,2
666940203,5
671053782,1
680334392,10
307580488,5
307582704,5
592662857,1
664900157,2
683945221,3
615849395,3
307580420,2
385978180,9
522357131,9
604709233,2
307581283,8
384223224,3
307576550,27
307580703,8
406328951,6
536163361,3
627053794,3
307584332,5
307573439,1
499982866,2
647080289,2
613824412,2
307592686,2
599654222,1
492241141,21
307586951,4
671054478,5
647476545,1
307580106,14
433396739,1
671054295,15
682390372,1
540124748,3
307584983,4
495120327,14
693118205,9
453672083,1
693117882,4
686239059,1
452739872,1
695403619,3
682775803,15
443513153,2
307582879,12
307587163,2
497037206,1
690819656,28
307584785,1
560020597,1
714899181,1
578901748,2
616456374,2
307574917,2
511608006,2
307580427,3
583141019,2
314115589,3
658734009,2
600994335,1
731005127,4
750676484,3
734477419,2
646413548,1
368473002,2
638273131,7
747196576,1
752999456,3
743725712,8
307579767,3
764595877,5
307583604,2
759945375,1
635160211,2
307579509,6
651048069,1
540124963,16
649534042,1
641960959,8
739099012,5
307576529,7
646413555,6
779723168,10
757624586,2
733318889,2
780889798,4
787883707,2
307580189,1
690819427,3
578688910,9
509662740,1
775065270,1
799611577,5
592733983,2
307581325,11
702274149,3
698829604,4
799611352,12
807842732,16
623992344,8
743725613,7
307578146,2
307577693,3
628070591,2
807842291,4
728709074,4
735627858,3
502868326,1
816046221,1
806661245,2
790227432,4
823109085,9
307576479,1
725242857,11
497037602,1
747196464,9
806662434,2
816046222,2
733318004,2
307578930,2
823109193,2
747196469,6
307585943,2
731005346,1
838401735,4
573676910,2
831350800,3
740254387,2
824289506,8
843124386,4
845485696,3
499982793,8
307576217,6
731005232,6
307580707,4
840756533,4
349585479,9
579107311,5
616130816,3
856121855,4
499982992,12
586139071,4
637224751,4
856122078,10
660788320,1
384224649,3
466434559,4
307582312,2
858488927,3
839582602,2
840756834,5
866789349,2
863229469,3
839582817,1
809012472,1
871527160,5
630108427,5
544099094,1
736789975,2
830165722,2
872711585,3
871526285,1
854945670,8
307575861,2
307580112,3
578076763,1
307584897,1
883400001,2
392137724,2
599650751,1
852565341,1
307584097,2
560636630,3
726405598,2
610962271,3
768084905,6
546098139,7
564107483,4
866789668,1
495115274,1
894105983,2
686238400,11
902444580,6
849023323,13
908406422,4
910797597,1
843123857,6
443513681,2
840757235,5
486238289,1
906026026,18
307578481,3
921567494,2
902443572,8
681533649,4
933541031,6
433394180,7
766915505,6
912002517,3
631774327,8
716053806,1
927550506,1
307582347,1
871526940,2
892920979,2
307578338,8
495122046,2
743725304,6
830165729,18
945546475,4
939541214,3
307594082,9
950351832,1
307580070,3
701127502,7
946748845,2
307576760,5
444434529,2
883401185,3
307583861,1
967209815,1
772730162,1
307578546,1
572066365,1
894106200,1
927551708,3
833699908,1
908405639,1
975657347,1
967209786,14
952763114,7
796078130,2
698829588,1
687387347,1
955165250,1
969619994,10
307581102,1
959978428,3
970828894,1
969619670,6
863228480,3
987740523,3
986526775,1
963589612,1
978062572,6
307578257,3
970829126,2
967210351,1
307581156,1
986529749,4
588498553,3
726404944,4
1002282270,4
904838653,8
979272802,4
1010788214,2
769245776,10
991374968,1
307582437,1
992577637,1
957568201,7
1014434322,8
790227841,1
1002282810,8
307579202,1
1021747507,4
1018091436,1
405441680,1
1025402024,4
1001066034,3
870345411,1
1026618582,4
572066368,1
967209797,1
914387798,2
1027845258,1
980482815,4
796076735,2
307577347,1
916776868,6
1013211233,2
967210016,3
903639811,2
1009564226,1
1025401606,2
1037609601,1
857300535,3
962393287,13
1044946329,2
307583708,1
1030282783,4
967209919,3
307580349,3
1038832514,1
1051062962,1
582134339,1
1055966294,4
906026020,15
1042503510,5
1060864417,5
958776398,1
664405126,2
1068219301,6
1068218216,1
958776070,2
307578114,1
963589938,1
621785780,1
978073857,6
1079273318,7
1046177178,4
1054738223,3
1081726660,1
937147210,1
1048624326,1
1087864284,10
440756902,3
1053512999,1
1018090575,2
972031688,1
1090328875,2
997435720,1
962394586,2
889342858,1
410810978,8
1079273536,5
783224153,1
516484942,17
1026618584,5
1095244253,2
1094018186,2
307578388,8
1026618807,1
307584455,3
307575275,1
1082954213,2
1116192732,3
722940788,3
307577851,1
875082987,2
1069444511,2
1082954214,10
1108790452,1
886962242,1
1122363531,1
1048624441,1
1106334571,1
845485695,1
1122364406,1
1008357174,3
1122363422,2
1107557830,1
1133469876,2
1134713763,5
624981614,1
1121122314,2
594587484,1
1130998356,1
1129768932,2
307578292,1
992576898,7
1027845257,2
307580101,3
1141527765,2
1133480131,6
1019309392,10
1064549604,3
928748625,1
1148948994,8
1146480244,7
498948945,4
1112488272,4
1130997559,5
1139054724,3
307577104,3
1176193831,11
1173718904,1
593562846,3
1182135578,3
1052290377,1
579225131,3
1186127818,9
756464231,1
355572675,1
1194820278,1
672084302,3
1113722522,1
1122350860,1
1011998103,1
658416573,1
1174963998,2
980484010,3
1195783032,2
1199509083,10
1218439997,2
1194558850,8
1173719350,1
1107558503,2
1209730443,14
1116193617,1
934744549,2
1203516392,1
1207247197,1
1224671735,3
1008357928,7
1209730009,1
969619115,1
1229653107,3
1229653110,3
526291335,2
566579766,1
1214706291,4
1191091077,2
1163804292,1
307575195,4
1237137489,3
1236774193,2
1171244383,3
307585115,3
1166280670,3
1229359355,4
307586051,1
1111255197,2
1240871901,19
1224671089,1
375444777,1
1228412627,1
1209730764,3
1218438370,1
1219685056,1
1254620240,12
734477433,2
1098936862,1
1201022232,4
1253365000,4
491929604,1
1259606127,7
1238373436,1
1215958042,1
307578777,2
307584876,1
976857808,1
1208485796,1
1234637304,8
1130996893,1
993789901,1
1220930071,3
1198252715,1
1165043525,1
758786639,7
1245865720,3
1248098748,1
1272117280,2
1278381856,1
1215958044,1
1284624591,5
959979413,1
1198535566,2
1252118091,1
1288398455,1
1240872346,1
731005457,1
307582739,2
1184878217,2
1294653871,4
1294420156,1
1201020711,1
1225910112,2
1289643768,1
1193577579,1
1277122516,2
1303428748,4
1298420088,1
307592673,2
307581562,1
1307182933,1
1113723179,1
736790310,1
1157612425,3
832521719,1
1317221395,6
1232147516,1
1063317169,2
571064198,1
1322241058,1
616752353,1
1009564125,1
1107557945,1
741403349,1
1324429577,2
1324757196,1
1071902383,2
1315969841,1
1305689316,1
1326013701,2
307576437,1
1305932216,1
1334803519,5
1112487398,3
1338566513,1
1318192482,1
1338566406,1
1338566075,4
1320990287,1
1326013702,1
1338565434,2
1312209217,1
1343602432,5
1277122630,1
1009564012,1
1235891236,1
1339825037,3
1340805739,1
1322241055,1
1011996480,2
724089807,1
577404897,1
1198534804,2
1206004341,1
307583725,3
1226937168,2
1357151863,1
1338566618,1
1314713900,1
1347368615,5
714899626,6
1347368508,1
1337315228,1
307583893,4
1368479063,2
1337315977,1
1347367644,1
307581085,10
1338566726,1
1381379160,1
1376335958,2
1373820025,1
1343292810,1
1182405096,1
1385162809,2
1386427264,2
1390213913,2
1392737061,1
1334805041,1
1392439978,1
1359950614,1
1381380360,2
1073126566,1
1401317447,5
1380118669,1
1407886014,2
1400312630,1
1315971894,2
1392467078,1
1314713366,7
792563129,1
1027844291,1
1305933091,2
1009563039,1
986527098,2
1232147514,1
1420531830,3
1367519432,1
1370037801,3
1392480452,1
1324757138,1
1110019673,1
1385163998,1
1381380470,2
1407885613,1
1121121866,2
1433188239,2
1055966852,1
1089105172,1
307586495,1
1416736253,1
1111254643,2
1421796142,1
307581932,1
1215958045,1
1382644321,2
1443323976,1
1219685827,1
307580013,4
307575643,3
307581277,11
307578198,17
310788689,7
307579008,16
307580057,7
307579835,10
307576017,3
307581207,8
307585096,2
307584661,1
307579879,8
307583341,8
310789020,3
307577138,38
307582458,1
307592230,2
307594172,2
307576958,1
307577192,4
307580093,2
311622549,4
307585406,2
330854991,1
307581940,5
307582645,3
307584740,1
332540437,5
307575576,1
307577452,3
307575150,1
338502755,12
307586943,4
307577823,3
307584870,3
307581551,22
307581160,6
307593554,2
307586182,4
307577671,4
307582396,7
307581806,1
307580011,2
307578576,4
344474014,5
339355147,3
307579774,19
307577853,1
307585414,1
307582491,10
307586771,3
307581322,1
307580179,1
307583923,2
307584022,2
307586310,3
307578423,1
307575136,5
386859150,3
380722757,2
386858925,4
367596223,3
340220958,13
307578115,4
373705520,6
375444016,20
307587258,1
307581830,2
377203142,3
311623294,3
361575036,4
307574856,6
385979174,1
404545732,4
307575742,6
307576751,4
307579841,12
307576894,2
307579852,2
307582378,1
307584629,1
307585161,7
307580830,2
374574893,3
438002567,5
437702788,11
307575744,10
307584465,3
400102133,1
441675733,6
307575839,2
307576843,2
424919957,2
457385168,3
307582713,9
307578122,13
307584532,1
307577985,2
307583319,3
458318635,8
467631695,12
307577647,21
307574520,7
307576123,4
477861935,28
422300537,12
307578099,2
307576825,1
484622757,2
307582282,1
307587125,3
307578561,9
494831394,2
493205332,8
427970998,32
307582237,5
380722079,4
307583212,2
307581328,12
307585738,5
307583374,8
500943300,3
515510773,18
307580190,7
506762052,2
505791881,6
307575853,10
517463330,3
307586804,9
348731447,2
307577961,1
358139752,4
307580063,16
451818316,1
307584526,12
509663626,3
477976558,1
307577595,8
506756263,4
307585822,1
307582986,2
533201066,1
440756409,2
463913292,14
505790906,9
494138200,1
307587226,17
520395298,3
502869252,4
444434346,1
556997215,1
505791880,1
552623744,5
434959397,11
551997143,3
307576610,4
445350863,6
553238273,2
307579265,2
548990054,17
516485480,7
494376503,1
399211907,1
307576236,6
567042638,2
498215250,31
307575832,7
552721544,6
438001747,3
544097687,1
543110827,1
574737807,2
565548629,3
578055198,1
307579765,4
538139884,1
383344284,1
361575053,4
491831452,2
307576547,2
592564200,1
307578556,5
307578087,2
593562149,6
515511835,9
402762937,11
579608307,3
415294133,4
603697326,1
545097375,4
593562161,1
307593147,5
590555552,1
614850864,3
614819541,1
615824701,8
451819503,5
307579450,22
573683323,2
599137385,2
606736951,1
627053225,2
307576620,5
338505878,1
588491880,13
620130178,2
307581912,7
600670336,9
477976218,3
623379783,2
307573674,3
307585435,3
484036520,1
565589560,16
429760023,1
643367187,6
492238784,3
592556405,7
568050871,2
659765302,4
613501190,1
494141436,2
529243937,1
537150718,3
670332390,1
651195876,3
307578809,2
495471451,2
544098020,5
609771883,3
544098023,7
552992599,1
489421065,9
320783098,7
307585509,31
607746454,3
400102432,5
307579311,2
330010680,9
307578167,17
525309899,2
509672015,4
600060393,1
307577054,8
640315662,5
369342529,4
307581659,9
657714658,10
307582726,3
526292683,2
511607367,7
470436482,1
659766361,1
689665395,1
690820074,2
651899846,11
566043737,5
572273627,1
444434727,2
701127816,10
709180380,14
693116880,3
701126503,3
664893746,1
701127512,2
307577707,4
540125829,2
405436655,4
704585631,3
725241232,3
602277559,1
716052912,8
722939808,2
588492417,1
593285507,1
685098520,1
731005671,4
740255118,2
478920507,13
385101692,1
307581487,6
722939897,2
653124658,3
648970402,5
731004234,5
502868221,3
703445432,1
751838728,3
456456941,2
740256048,4
307575976,1
714898963,1
511606711,2
484326807,7
763427722,1
749515783,1
307580242,8
572357227,2
671055598,5
307579656,16
776231484,9
675177294,6
731005778,1
708024384,2
776066317,6
782057660,4
784398167,2
509672730,2
782057337,3
775063637,3
438002211,3
307578211,7
683945324,21
775065048,9
793742427,2
307578569,2
784398168,8
659913967,11
734478634,10
796076970,3
307585200,1
586163763,2
759945379,1
732158567,5
805490937,15
796077392,9
307579287,1
773896005,5
546097617,4
636230424,4
814872866,1
814872125,4
761107508,10
807843047,19
727553323,1
820738085,3
805491753,2
629088882,7
805491341,2
307580846,8
307584111,2
572495020,5
445352118,4
814872345,1
398322907,2
830167017,1
783222525,7
799611270,2
307581069,15
307579838,2
558006254,3
307583646,5
378959941,2
732158469,1
717203050,4
857301081,7
599686818,4
307580781,1
607748069,1
854945235,4
860856065,15
307581558,9
718347561,1
690819443,1
787885080,6
497998284,6
656358254,2
826641527,2
804310619,2
582364840,3
491292658,2
307580330,9
307582582,1
878645306,1
877456958,14
494137406,8
879838079,3
866788341,3
509662974,2
751838729,3
307578038,9
480506026,1
307583196,2
640317756,1
307584470,4
629088883,1
885775553,1
839583239,1
838401408,3
885775883,6
894107499,12
892921198,3
843124062,17
853760012,1
509665433,4
772729390,4
638367867,2
307580526,3
797256015,9
878644326,1
307578568,21
307577194,4
604355994,4
622978649,1
926357235,3
734478424,3
573613533,3
895304057,12
307583916,1
307577191,4
540125173,1
879838083,5
709180934,14
902443793,2
756465555,13
773895237,1
509663089,1
885775229,2
957568205,4
846667449,3
756464032,9
307575972,7
951552108,1
307585325,2
307584872,1
854945339,1
952763326,1
307583532,2
657563854,5
307578992,1
959979844,3
962393724,1
307579769,1
793742310,1
970829234,2
879837868,2
926356488,2
644713409,1
632089693,15
972032447,1
908406204,7
970829024,2
696544921,1
307585735,6
307574901,9
943144082,7
978073966,6
497126293,1
496856029,1
946750026,2
628568861,1
307581621,8
996219757,1
988956403,1
972030923,3
962393503,4
995012493,1
859671281,1
539134531,1
957567988,6
961178310,7
307577049,3
987741744,2
976857044,4
986530730,7
970829333,2
678249188,1
970829347,1
671054476,1
986526551,2
636763011,1
1004715616,3
962394053,1
979273242,4
672083883,2
307580429,2
1021746527,4
879837435,2
1014433554,2
1029066515,3
687388442,2
1036386280,1
607711724,2
1020524980,3
870346162,1
338503085,1
970829010,2
1011996595,1
572060521,14
1018091332,1
1047398428,4
431844676,1
702274793,7
1033943062,1
1053513548,1
1030283216,7
919170525,3
946748515,2
969619000,3
1019307770,3
1052291698,3
307577635,1
1073127011,1
307580387,1
790227523,3
354710026,1
900063722,3
831344644,7
875082215,1
567532539,2
972032019,4
761107027,1
975656899,2
1062090839,1
1073125583,3
307582753,2
1073126351,2
859670846,1
307575910,1
1016866749,1
1098938508,1
1105103441,2
1112487275,2
1106335143,2
591829698,5
1111255196,3
744886900,6
307579686,3
1111254312,1
307593122,3
1089104734,3
606413872,6
1106334685,4
1116193623,2
858488161,2
383344538,2
1085415079,4
961179514,3
1119887060,1
969619662,2
956368156,2
1111254208,2
1123596322,1
1013212205,1
307586538,9
1055967618,1
1123596206,1
686239048,1
1112487171,2
1137821201,4
492009711,1
1132237686,1
969619329,3
498947118,1
1132238141,3
1130997207,7
996220415,3
968417436,3
1130996884,2
1031503546,1
1133468623,2
1013212198,2
307586965,2
1103868590,8
935941980,4
1018090028,5
1060860171,1
725242198,2
1157613518,8
959979951,4
518439713,2
785560170,3
1155141770,2
464849458,4
1126063202,4
1165042425,2
378959692,2
1177438887,13
307576733,2
307575062,1
1137821318,1
586161712,1
1052291366,1
1189843691,1
1128523623,1
1132237675,1
1174964207,2
864409364,1
629618587,4
1193349445,1
1123596320,1
1199779378,1
1030283549,2
928751558,2
1202273185,8
1172473494,2
1201020924,1
993790224,3
870345405,1
1112488160,2
1207246535,1
975657237,3
1208485795,1
961178404,1
1129767918,1
1073125582,1
1209730983,2
1206003788,9
307586345,1
735626767,2
914387478,1
1209731522,4
1207247299,2
1203515520,4
1216885556,1
1193578682,1
698830253,1
1199778837,5
1225910553,14
1228413061,2
1229652998,2
1201973437,1
1225911536,2
901253941,4
1148949432,3
307574812,1
1141528208,2
1122363641,1
1217196126,2
1193577912,1
1235891349,3
1202272858,1
1213462532,4
1166280237,1
495121066,3
1171244820,1
499020291,7
1215958162,2
1235891787,1
441674568,2
1198534366,1
1202272977,10
1218439682,12
307585210,1
1235891898,5
1247120249,2
1165043301,2
1179919727,2
999852472,3
1218440015,5
1244357107,1
1223423526,3
1130997900,2
1245865930,1
1094019845,2
1216974539,6
858493668,1
1113723510,1
1224671629,1
1057189453,1
1184878228,3
1244618015,3
1047397884,2
307586865,1
1111254982,1
1233396812,4
1258359159,1
1253364785,1
1262107175,2
1270864664,1
1068219408,1
1122364078,1
1285881018,5
1267101972,1
1068218873,1
621209384,1
916776987,2
1158858642,1
1244617473,4
1284624922,1
307585693,2
1294655089,1
834872707,1
1269607897,7
1108790670,1
1277122631,7
1269607230,2
1242119111,1
1304679396,1
1307184456,1
307582945,4
1106333560,2
504803422,1
453671832,2
1312209652,10
1212223994,2
307576051,2
1314713474,1
1218439896,1
1189844139,7
1259606435,1
1212224647,6
1273371745,4
1314712923,1
1123596974,1
1063316728,4
1314713255,2
1319732910,1
1315744655,1
1312209759,1
1317221066,1
1324757087,5
1322241158,1
1172473175,3
1040054922,1
1317221617,1
968417974,1
1145242111,1
307578074,1
1339824612,5
1338566288,6
1337314574,3
1317221177,2
1333548347,1
307580410,1
1203515739,4
1260858436,1
1294653757,2
1314479780,1
307577640,3
1322242363,3
1268358414,2
1209730223,2
1334805040,2
1346108219,7
1013210803,1
896492232,2
1363735633,4
1229654200,5
1351146238,1
683945323,1
1201021361,3
956368043,1
307577998,2
1342338871,1
307584530,1
1212223886,2
1320990296,1
307578420,1
1194819952,3
1367519757,1
1376336926,6
1128524073,2
1155141659,1
1349887739,1
1210974133,2
307582526,3
1363736724,2
1376335741,1
1341082340,1
1186127605,1
1373819270,3
1262106083,1
1228412953,4
1352401796,1
1367519108,2
1392735762,2
841948876,1
307582527,2
1130998012,1
1215958055,2
986526324,1
967208815,1
307575813,1
1128528123,1
701127070,2
1397784994,1
1186127273,2
1370037906,1
1224671308,1
1409158208,2
1411677577,1
1404094829,3
1218440009,1
1377595062,3
1009563161,4
987740085,2
1341081569,1
307585622,1
1342338978,1
1051062745,1
1373820674,1
1340836734,1
1329770214,1
307576768,2
1429392237,2
1218439789,1
1448395710,1
1392735872,1
1456003714,1
1435717207,1
1346108111,2
307579894,1
307593756,17
307578434,88
307575527,10
310789902,1
307578629,4
307585052,1
307587005,6
310788484,5
307586794,7
307576774,12
307577899,1
321619149,8
307578133,19
307586557,6
307586364,4
307584995,4
315787521,1
307584068,2
329170610,1
307586337,2
307584072,1
307580216,1
307583692,2
307581603,5
307578959,2
307574517,2
307578044,14
339355342,2
310789375,4
307576864,2
307582455,2
307579878,20
307582561,16
307581484,2
307577809,31
307578343,19
307576714,6
307585192,2
307584840,9
307578723,3
307581209,16
307579869,3
307583243,5
344473371,3
307584722,6
307583473,5
307581463,3
307579391,1
332539891,2
307583230,2
307585894,20
307574196,1
307582631,5
377203551,3
307583872,28
307587042,11
307582300,1
307585415,10
359003430,4
307580984,12
395664073,2
307585627,4
307583259,16
307580197,6
307578244,3
307579627,2
307586312,3
398322401,7
307580308,1
307576783,7
307575632,1
307574447,15
389492884,1
412596880,3
349586148,15
397434988,21
381597213,7
307584213,2
307578880,9
307592692,4
424871689,2
307580842,3
307580985,1
400987663,12
307581779,1
307576858,3
307579056,2
307581696,28
329170399,8
307582564,6
307585440,7
371951313,2
364151267,2
439839348,7
307581680,5
347029282,7
307577995,7
345325421,3
307576052,2
332539029,8
394781821,41
449961417,5
309126230,6
456456810,2
400987442,3
425234734,9
307575913,20
451819318,5
407226025,40
364150718,5
307580104,1
307576570,2
459250093,6
307581161,1
307584331,1
307583203,17
485566045,4
307576057,3
497999288,3
307577176,3
502869593,21
487153543,1
436164520,25
307577466,3
464848222,1
502868212,11
307583088,3
307576926,7
490936183,1
307581233,1
307579009,3
515511947,2
307577609,1
511607931,1
307586319,2
497647334,10
473270599,3
307578819,4
479458531,1
348731526,1
307580654,9
307575594,3
307583701,2
527276369,8
483666491,1
517464703,1
536162288,1
307582799,14
307582674,1
473106456,1
307579950,2
531228274,1
307577968,4
307580660,7
307576779,4
458317825,12
518439947,1
481638854,5
331694208,1
512587098,3
307583521,11
485185416,2
541120554,1
438920119,6
463913856,1
539135267,2
307581250,19
509672105,5
307578980,3
553550379,10
545099555,1
510636447,5
307583512,1
509673185,2
418037089,4
523345884,49
307585543,7
551997826,9
546098154,5
307585194,2
572935512,9
550243798,1
572064588,1
580118049,9
343622302,3
307579676,4
307582731,1
307579349,5
592895387,2
581770938,1
572066369,2
511607810,7
567042521,1
409017214,2
307575251,14
612896056,1
615849397,3
314952793,2
585125402,2
603482292,1
599703283,1
543110708,2
571064197,5
307579011,1
307579248,13
589543421,3
574799411,3
307581393,1
617900681,4
399211942,7
307587006,1
470434636,1
574626097,4
580477192,1
307576037,1
572061361,1
595608863,2
484602842,1
573070760,6
460182958,1
371949224,2
607205438,1
629087827,8
639294411,3
307579526,14
307582784,5
307585426,7
307585186,3
650790105,6
657712545,7
307573978,1
391251202,1
307578237,2
494319153,1
307583287,3
539134628,1
567045048,4
670628665,2
643383444,7
602995899,13
664899373,4
681034455,1
307571963,3
495120577,5
671060827,1
681910901,4
307577800,7
663864406,6
645428591,18
651073753,12
511606485,2
614850866,3
596606404,1
513565790,1
629081306,4
445350946,5
516485261,2
634414007,5
677748725,16
307584624,4
585150659,7
680333469,10
596213605,8
677703875,4
649514118,6
307585648,2
477508959,2
558936021,1
675174834,7
679649244,1
636280794,12
671053883,2
582003567,4
307576223,2
307583796,15
690819651,3
699985605,11
607748432,1
686237756,8
307580286,1
701126301,2
682784477,1
610783131,1
307586791,5
644483344,5
307583554,3
686237871,1
307577488,1
651020638,4
307579751,2
709180392,7
716053478,2
725241334,1
544098342,12
731005347,5
601673348,1
743726058,1
