CUSTOMER_ID,CUST_SINCE_DATE,LEGACY_CUSTOMER_ID
22728614,08-02-17,9102404
22032744,19-09-16,9007804
22081005,28-09-16,9955203
22544100,28-12-16,
22886426,15-03-17,
22890902,15-03-17,9382326
23745512,05-09-17,4219553
23745561,05-09-17,9927050
23743163,05-09-17,
23748203,05-09-17,9479819
23500395,19-07-17,
22533618,26-12-16,9232164
21432279,03-06-16,
21456372,08-06-16,
22977136,04-04-17,
22346941,17-11-16,
22520197,22-12-16,
23482955,15-07-17,
22441016,05-12-16,9011071
22391667,25-11-16,9077960
22321828,12-11-16,
21961942,06-09-16,
21361756,20-05-16,
22342660,16-11-16,9535558
21907690,27-08-16,
21132902,04-04-16,
21228312,22-04-16,9626637
23502986,19-07-17,
22483189,14-12-16,9955218
22771236,18-02-17,
21194491,15-04-16,9097393
21456806,08-06-16,
22044688,21-09-16,
21293212,06-05-16,
21611426,06-07-16,
22082709,28-09-16,
21669813,18-07-16,
22265019,01-11-16,9073650
22760141,15-02-17,
22775545,19-02-17,
22004867,13-09-16,9799030
22594838,09-01-17,
22661837,24-01-17,
23420813,03-07-17,
23421111,03-07-17,9597090
21339517,16-05-16,9010246
23390627,27-06-17,
22500109,17-12-16,9606697
21881526,23-08-16,
22553789,30-12-16,
21441691,06-06-16,
21759322,02-08-16,
23342287,16-06-17,
22536461,27-12-16,
22745103,12-02-17,
22126619,06-10-16,
21444602,06-06-16,
22577088,05-01-17,
21497260,16-06-16,9240768
21245994,26-04-16,9842287
22693402,31-01-17,
21104773,29-03-16,
21215254,20-04-16,9032080
21169748,11-04-16,9204789
21454887,08-06-16,9161185
22648457,21-01-17,
22035240,20-09-16,
23494536,18-07-17,9208060
21152780,07-04-16,
23585143,05-08-17,
22030084,19-09-16,
21796541,09-08-16,
22498482,17-12-16,9942787
21872607,22-08-16,
22179013,15-10-16,9388087
22434827,03-12-16,
22304821,09-11-16,
22599959,10-01-17,9842289
21680130,19-07-16,
23568243,02-08-17,
21275780,03-05-16,9224163
22466095,10-12-16,
22600146,10-01-17,9740750
21677607,19-07-16,9177848
22815890,28-02-17,9711467
22352445,18-11-16,
22083267,28-09-16,
21883347,23-08-16,
21639753,12-07-16,
22668634,26-01-17,
22270861,02-11-16,
21424306,02-06-16,
21471638,10-06-16,
22309969,10-11-16,
22125593,06-10-16,
22571289,04-01-17,4231473
23267797,01-06-17,9741834
22274061,03-11-16,
22916757,22-03-17,
23266860,01-06-17,
23266671,01-06-17,
22906471,20-03-17,
22907003,20-03-17,
21665630,16-07-16,9756662
22426836,01-12-16,
21954761,05-09-16,9595005
21953643,05-09-16,
21751537,01-08-16,
22736853,10-02-17,
21847326,17-08-16,9233374
22116622,04-10-16,
21939802,01-09-16,
21257518,28-04-16,
21607422,06-07-16,
22099456,01-10-16,9806482
21652361,14-07-16,9034190
21265630,30-04-16,
21288191,05-05-16,
21749540,01-08-16,
21257632,28-04-16,9751062
21889973,24-08-16,9084067
22160043,12-10-16,
22444882,06-12-16,9279459
21833485,15-08-16,9136139
23509359,21-07-17,9515645
22604061,11-01-17,9029145
22781338,20-02-17,
22633845,17-01-17,
23299358,07-06-17,9385456
22123626,05-10-16,
23294511,07-06-17,
22598816,10-01-17,9199025
23261286,31-05-17,
21365748,21-05-16,
23506298,20-07-17,
23503768,20-07-17,9019517
23259306,31-05-17,
23258961,31-05-17,9073261
21389915,26-05-16,
23512880,21-07-17,
23511685,21-07-17,
21309962,10-05-16,
23512766,21-07-17,9010806
23259626,31-05-17,
21720315,26-07-16,9353698
21762855,03-08-16,
22056783,23-09-16,
23262864,31-05-17,
22238749,26-10-16,
21779703,05-08-16,9157009
22119383,05-10-16,
21678056,19-07-16,9381431
23476302,14-07-17,
21226500,22-04-16,
21173489,12-04-16,
21373006,23-05-16,
21938200,01-09-16,
21760538,02-08-16,9425556
22804306,25-02-17,9223493
21908386,27-08-16,
22805417,25-02-17,
22724458,08-02-17,
21754176,01-08-16,
21750261,01-08-16,
22594029,09-01-17,9034445
22070204,26-09-16,
21186458,14-04-16,
21488014,14-06-16,9758477
22812154,27-02-17,
22705800,03-02-17,
23259223,31-05-17,9208110
23258172,31-05-17,
22765360,16-02-17,
22372764,22-11-16,9388186
22708107,03-02-17,4235997
21730123,28-07-16,
22883065,14-03-17,
21743907,30-07-16,
21623509,08-07-16,9114898
21350096,18-05-16,
22729827,09-02-17,
22229822,25-10-16,
21543650,24-06-16,9220501
22734721,09-02-17,
22736246,10-02-17,
21182142,13-04-16,4221746
22474363,12-12-16,
21491850,15-06-16,
21540150,24-06-16,
21485952,14-06-16,
22392258,25-11-16,
21686116,20-07-16,9629431
21385462,25-05-16,
21306041,09-05-16,
22545037,28-12-16,
21821556,13-08-16,
21286562,05-05-16,
21902917,26-08-16,
21994590,12-09-16,
21479466,13-06-16,
21133548,04-04-16,
22080959,28-09-16,9362332
21970693,07-09-16,
21716417,26-07-16,
21165084,09-04-16,9054517
22496054,16-12-16,9356874
21503651,17-06-16,
21619354,08-07-16,
22549248,29-12-16,
21249101,27-04-16,
22013478,14-09-16,
22769593,17-02-17,9005422
22298446,08-11-16,
22692837,31-01-17,
22663440,24-01-17,
23306106,09-06-17,
21305212,09-05-16,
22850903,07-03-17,
21541321,24-06-16,9260509
22190780,18-10-16,
22153069,11-10-16,
21973062,07-09-16,
22371809,22-11-16,
22610154,12-01-17,
21229399,22-04-16,
22906750,20-03-17,
22908108,20-03-17,
22901465,18-03-17,9062037
22901656,18-03-17,
22902109,18-03-17,4218022
21168206,11-04-16,
21915127,29-08-16,
22901191,18-03-17,9099721
22285400,05-11-16,
21286763,05-05-16,
21982554,09-09-16,9977680
22916106,22-03-17,
23268642,01-06-17,
21738746,29-07-16,
21472556,11-06-16,9149177
22917107,22-03-17,4224097
22897436,17-03-17,
23266338,01-06-17,
23267396,01-06-17,
22917962,22-03-17,9950787
22916231,22-03-17,
22896710,17-03-17,9037751
22917240,22-03-17,
22616559,13-01-17,9567584
21186569,14-04-16,9058644
21852992,18-08-16,
21378629,24-05-16,
22740574,11-02-17,
22916089,22-03-17,
22918115,22-03-17,
22597271,09-01-17,
21163603,09-04-16,9218498
22919953,22-03-17,
22920479,22-03-17,9063480
22695043,01-02-17,
22150263,11-10-16,9560320
21819522,12-08-16,9014201
22644088,20-01-17,
22786307,21-02-17,
22310049,10-11-16,9134390
21497855,16-06-16,
22666188,25-01-17,9206414
22551805,29-12-16,
22188808,18-10-16,9053251
22556842,30-12-16,
21353811,19-05-16,
21533844,23-06-16,9436704
22852853,07-03-17,
23401844,29-06-17,
21391056,26-05-16,
22379558,23-11-16,
21236169,25-04-16,
21342906,17-05-16,9056725
21196532,16-04-16,
22442476,05-12-16,9813879
21873080,22-08-16,9056461
21134369,04-04-16,
22616541,13-01-17,
22105310,03-10-16,
21147141,06-04-16,
22279465,04-11-16,
22262386,01-11-16,9838129
21667368,17-07-16,
21714506,25-07-16,
21487418,14-06-16,
22472268,12-12-16,9247721
22576580,05-01-17,
21229746,22-04-16,
21293547,06-05-16,
21539182,24-06-16,
23590801,07-08-17,
21244598,26-04-16,
22195342,19-10-16,9155880
22403259,28-11-16,4221474
22259660,31-10-16,
21578404,30-06-16,
22603465,11-01-17,9027671
21683958,20-07-16,
21646176,13-07-16,
22576593,05-01-17,
21272091,02-05-16,9510480
21337864,16-05-16,
22600357,10-01-17,9158319
22333294,15-11-16,9112398
21276537,03-05-16,
21194901,15-04-16,
22293229,07-11-16,9974358
21323425,12-05-16,
22766891,17-02-17,9008166
21339362,16-05-16,
21603508,05-07-16,9161297
22125482,06-10-16,
21702361,23-07-16,
21804915,10-08-16,
22763834,16-02-17,9160401
23582403,04-08-17,9349242
23561841,01-08-17,9004467
22271211,02-11-16,9034872
21974985,08-09-16,
21211034,19-04-16,
21363084,20-05-16,
22701748,02-02-17,
23742963,05-09-17,
23346671,17-06-17,
23629979,14-08-17,
23743152,05-09-17,9402525
21373598,23-05-16,
23403588,29-06-17,9071191
23405985,29-06-17,
22381331,23-11-16,
23401271,29-06-17,
23580933,04-08-17,
23580688,04-08-17,
21886351,23-08-16,9774258
22075338,27-09-16,
22098894,01-10-16,
22099667,01-10-16,
22974575,03-04-17,9077168
21062270,18-03-16,
22729383,08-02-17,
23581548,04-08-17,9486154
22048265,22-09-16,9305750
22926449,23-03-17,
23446862,08-07-17,
21231114,23-04-16,9031607
22364798,21-11-16,9573427
21859015,19-08-16,9039269
21182638,13-04-16,
21894226,25-08-16,
21707076,24-07-16,9160975
21153701,07-04-16,
22044642,21-09-16,
22413037,29-11-16,9710115
23291409,06-06-17,
23317141,12-06-17,
23289831,06-06-17,
21134736,04-04-16,
22750402,13-02-17,
22734217,09-02-17,9850577
21365342,21-05-16,
21358284,19-05-16,
21571864,29-06-16,
22691291,31-01-17,
21411828,31-05-16,9802571
21769438,04-08-16,
23470887,13-07-17,
23291060,06-06-17,
22976984,04-04-17,
22830819,03-03-17,
21969420,07-09-16,4218428
22037895,20-09-16,
21686837,20-07-16,9760325
22977940,04-04-17,4221977
21823328,13-08-16,
21859612,19-08-16,
21969743,07-09-16,9867227
21421854,01-06-16,9795529
21056505,17-03-16,
21465575,09-06-16,9330118
21686821,20-07-16,9495843
22585719,06-01-17,
21569949,29-06-16,
22360474,19-11-16,9131683
22370666,22-11-16,9354334
22425268,01-12-16,
22113691,04-10-16,
22690634,31-01-17,9415408
21577881,30-06-16,
21808920,11-08-16,
22788120,22-02-17,
22184751,17-10-16,9377020
22076869,27-09-16,9863729
22834587,03-03-17,9098873
21803081,10-08-16,
22821392,01-03-17,
22107704,03-10-16,
22732200,09-02-17,
21768505,04-08-16,9159597
21533164,23-06-16,
22468260,10-12-16,
22289651,06-11-16,
21658027,15-07-16,
22429087,02-12-16,
21645911,13-07-16,
21305105,09-05-16,9089794
22320377,11-11-16,
22138311,08-10-16,9191166
22126395,06-10-16,
21151767,07-04-16,
21245555,26-04-16,
22730110,09-02-17,
22087995,29-09-16,
21844714,17-08-16,
22666573,25-01-17,
21162770,09-04-16,9122501
21167561,11-04-16,
23530100,25-07-17,
22604466,11-01-17,
21587001,02-07-16,
22285364,05-11-16,
21994577,12-09-16,
22321755,12-11-16,
22459655,08-12-16,
21141467,05-04-16,
21173755,12-04-16,9285472
22101380,01-10-16,
23503654,20-07-17,9720136
23506721,20-07-17,
23421661,03-07-17,
21501141,16-06-16,
22204777,20-10-16,9072123
21105555,29-03-16,
23431696,05-07-17,
23476906,14-07-17,9121463
23399410,28-06-17,
23395783,28-06-17,
22221498,24-10-16,
22385059,24-11-16,9122680
21796398,09-08-16,
21730649,28-07-16,
21394630,27-05-16,
22560698,02-01-17,4224320
22084419,28-09-16,
21625135,09-07-16,
21673898,18-07-16,
22491511,15-12-16,9014347
22444030,06-12-16,
22061545,24-09-16,
22104008,03-10-16,
22392383,25-11-16,
21695366,21-07-16,
22684199,30-01-17,
21218887,21-04-16,
21196642,16-04-16,
21406472,30-05-16,
21479513,13-06-16,
21951892,04-09-16,
23543331,28-07-17,
21816162,12-08-16,
21685442,20-07-16,9070945
21742457,30-07-16,
21139433,05-04-16,
22505392,19-12-16,
23540948,27-07-17,
22269489,02-11-16,
21964422,06-09-16,
21464524,09-06-16,
22204024,20-10-16,
23508846,21-07-17,
21324671,13-05-16,
23499100,19-07-17,
21680312,19-07-16,9302751
22070593,26-09-16,9008296
21608263,06-07-16,9416538
21170260,11-04-16,9033699
22628744,17-01-17,
23474684,14-07-17,
21121480,31-03-16,9137992
21399701,28-05-16,
21454820,08-06-16,
23545084,28-07-17,
21205516,18-04-16,
22709175,04-02-17,
22792626,23-02-17,9014587
23498747,19-07-17,
21901281,26-08-16,9829118
21348683,18-05-16,
23499509,19-07-17,9900979
22670491,26-01-17,9807212
21939836,01-09-16,
22518160,21-12-16,
22087649,29-09-16,
23384475,26-06-17,
22334392,15-11-16,
21906531,26-08-16,
23419173,03-07-17,
22354971,18-11-16,9198389
22259785,31-10-16,9245196
22653808,23-01-17,
21391078,26-05-16,9990044
22739016,10-02-17,9369056
22554112,30-12-16,
21330429,14-05-16,
21617225,07-07-16,
21537943,23-06-16,
23353657,19-06-17,4234863
21999151,12-09-16,
22006156,13-09-16,
21838304,16-08-16,
22657476,23-01-17,
22707922,03-02-17,
22740459,11-02-17,
21815790,12-08-16,
21877875,22-08-16,
22028441,19-09-16,
22770166,17-02-17,
22113249,04-10-16,9112394
22306911,09-11-16,
22388169,24-11-16,
21266594,30-04-16,9007509
22023316,17-09-16,
22100974,01-10-16,
23337949,15-06-17,9963278
23236997,26-05-17,
23237634,26-05-17,
23391736,27-06-17,
23317710,12-06-17,
23353715,19-06-17,9556557
23353987,19-06-17,
22673004,26-01-17,
23242159,27-05-17,
21296569,06-05-16,
22643363,19-01-17,
22347049,17-11-16,9016401
23352590,19-06-17,
21549395,25-06-16,
22294885,07-11-16,
21565157,28-06-16,
21189498,14-04-16,9781133
23048382,19-04-17,9113904
22190459,18-10-16,9014464
22081143,28-09-16,
23311949,10-06-17,
23310662,10-06-17,
22543345,28-12-16,
22644890,20-01-17,
22598689,10-01-17,
22656915,23-01-17,
21686940,20-07-16,9699115
22216560,22-10-16,9375780
21965893,06-09-16,9193315
21785103,06-08-16,4230115
22743284,11-02-17,9286361
23334387,14-06-17,
21971073,07-09-16,
21483730,13-06-16,
21876594,22-08-16,9717292
23560227,31-07-17,
22656534,23-01-17,
22380184,23-11-16,9375098
22703692,02-02-17,
22537374,27-12-16,
21190920,15-04-16,9012535
22676237,27-01-17,
22617525,14-01-17,
21349887,18-05-16,9423162
22594259,09-01-17,
21811798,11-08-16,
22001862,13-09-16,
22297184,08-11-16,
22359687,19-11-16,
22922438,23-03-17,
22921641,23-03-17,9253519
22922131,23-03-17,9416809
22922263,23-03-17,9054240
22922378,23-03-17,
22922395,23-03-17,9199266
21462291,09-06-16,9187595
21954542,05-09-16,
22014550,15-09-16,
22319872,11-11-16,
23629510,14-08-17,
22835408,04-03-17,
22039022,20-09-16,
23628328,14-08-17,
22844903,06-03-17,9733253
22693791,01-02-17,
21769096,04-08-16,
21975632,08-09-16,
22414596,29-11-16,
22653281,23-01-17,9879141
22544716,28-12-16,
21723616,27-07-16,
22082950,28-09-16,
23564593,01-08-17,9062032
23564941,01-08-17,
23402471,29-06-17,4243015
23397006,28-06-17,
21543425,24-06-16,8443051260
23743096,05-09-17,9479998
23744180,05-09-17,
22606342,11-01-17,
22417031,30-11-16,
21833662,15-08-16,9295220
22941996,27-03-17,9542039
22734729,09-02-17,
21781450,06-08-16,
22137587,08-10-16,
22878580,13-03-17,
22697318,01-02-17,
21753330,01-08-16,
22468699,10-12-16,4231967
21186425,14-04-16,
21292873,06-05-16,9100848
22542589,28-12-16,4216961
21592651,04-07-16,9418872
21760150,02-08-16,
22847835,06-03-17,9514258
22845244,06-03-17,
23531416,26-07-17,
22845984,06-03-17,9688933
22418674,30-11-16,
22770830,18-02-17,
21449803,07-06-16,
21973455,07-09-16,
22020808,16-09-16,9348107
22119810,05-10-16,
21188985,14-04-16,9256429
22719958,07-02-17,
21904627,26-08-16,9470349
22636579,18-01-17,9078102
21714371,25-07-16,
23531568,26-07-17,
21336200,16-05-16,
23264180,01-06-17,9025636
23264525,01-06-17,9113647
21653648,14-07-16,
22910457,21-03-17,
21503531,17-06-16,
23742425,05-09-17,9533531
22800225,24-02-17,9514761
21389324,26-05-16,
22894293,16-03-17,9663611
22577747,05-01-17,
23263911,01-06-17,
22764082,16-02-17,
23264588,01-06-17,9216881
23285280,05-06-17,
23283316,05-06-17,9031292
22875747,13-03-17,
23285214,05-06-17,
21251324,27-04-16,
22581479,06-01-17,
22722456,07-02-17,
22512921,20-12-16,9668438
22154846,11-10-16,
21976729,08-09-16,9843954
23458708,11-07-17,
23363490,21-06-17,
21681631,19-07-16,
23600793,08-08-17,4220774
23597601,08-08-17,
23281561,05-06-17,9689343
22595756,09-01-17,9077175
22581000,05-01-17,
22871251,11-03-17,9533977
22870391,11-03-17,9141451
23518331,23-07-17,42232850
23502172,19-07-17,
21376893,24-05-16,9035097
23595030,07-08-17,
22626828,16-01-17,
23423351,04-07-17,
23426593,04-07-17,9535168
23597669,08-08-17,9545678
21504816,17-06-16,9555307
23014284,11-04-17,
22990700,06-04-17,9669618
23606543,09-08-17,
23620125,11-08-17,9111916
23015271,11-04-17,9366631
23331763,14-06-17,4235050
23536342,26-07-17,
23603161,09-08-17,
23606164,09-08-17,9113629
23603998,09-08-17,4220620
22532422,26-12-16,
21118595,31-03-16,9059294
23536656,26-07-17,
23532362,26-07-17,
23537275,27-07-17,
23384595,26-06-17,
23508725,21-07-17,
22664741,25-01-17,
23529734,25-07-17,
23301135,08-06-17,9537959
21210701,19-04-16,
22548898,29-12-16,
22392499,25-11-16,
21263707,29-04-16,9470095
21589428,03-07-16,9523749
23242683,27-05-17,
21371314,23-05-16,9026560
22282868,04-11-16,
22583307,06-01-17,
21365526,21-05-16,
22413760,29-11-16,
21162889,09-04-16,
21418019,01-06-16,9878866
23409141,30-06-17,
22461290,09-12-16,
23510918,21-07-17,
22052913,22-09-16,9744951
22043707,21-09-16,9349128
23317735,12-06-17,
23317256,12-06-17,
21424087,02-06-16,9978552
22064028,24-09-16,
21671276,18-07-16,9251377
22662215,24-01-17,
22126503,06-10-16,9102793
22246633,28-10-16,
23329894,14-06-17,9306033
22104434,03-10-16,
21193008,15-04-16,
22494340,16-12-16,9056878
22134544,07-10-16,
23576363,03-08-17,
22677726,28-01-17,
23321618,12-06-17,9274486
22924540,23-03-17,9424304
21883316,23-08-16,
22080149,28-09-16,9686410
22923432,23-03-17,
21620295,08-07-16,
22680047,28-01-17,9408715
22505761,19-12-16,
23395856,28-06-17,
23400170,28-06-17,
23543792,28-07-17,4219045
23555398,31-07-17,
23542610,27-07-17,
21287987,05-05-16,
23282291,05-06-17,
23281916,05-06-17,
23400069,28-06-17,
23365127,21-06-17,
23629980,14-08-17,9355834
22213979,22-10-16,
21947841,03-09-16,
21141692,05-04-16,
22790073,22-02-17,
22466414,10-12-16,
21645373,13-07-16,
23505824,20-07-17,
22259338,31-10-16,
23258045,31-05-17,
21667315,17-07-16,
23252024,29-05-17,
22204127,20-10-16,9002814
23252029,29-05-17,
23252032,29-05-17,
23252049,29-05-17,
22732149,09-02-17,
22271375,02-11-16,9726251
22542979,28-12-16,
21493804,15-06-16,
21836029,15-08-16,
21452252,07-06-16,
23322656,12-06-17,
23322745,12-06-17,
23316801,12-06-17,
23364855,21-06-17,9104533
22348796,17-11-16,
23076251,24-04-17,
22493696,16-12-16,
21447294,07-06-16,
22489445,15-12-16,
22617492,14-01-17,
22087162,29-09-16,
22705209,03-02-17,
22395479,25-11-16,9972654
21775465,05-08-16,
22121435,05-10-16,
22654941,23-01-17,
21608673,06-07-16,
21873446,22-08-16,
21355201,19-05-16,9827950
21270670,02-05-16,
23498559,19-07-17,9377148
22569548,03-01-17,
22216142,22-10-16,
22960108,31-03-17,
23592584,07-08-17,
23540411,27-07-17,
23399135,28-06-17,
22202187,20-10-16,
23302379,08-06-17,
23302013,08-06-17,
23299871,08-06-17,
22610032,12-01-17,
21160565,08-04-16,9847517
22626124,16-01-17,9553914
21273493,02-05-16,
22319212,11-11-16,
23559043,31-07-17,
23592718,07-08-17,
21997707,12-09-16,9242705
22054726,23-09-16,
23584079,05-08-17,
23500177,19-07-17,
23515382,22-07-17,4223611
23517295,22-07-17,
22787482,22-02-17,
21874670,22-08-16,
22260245,31-10-16,
21568611,29-06-16,
22598522,10-01-17,
21282933,04-05-16,9168459
21458963,08-06-16,
22388838,24-11-16,
22761198,16-02-17,
21309768,10-05-16,
22687432,30-01-17,9202258
21475081,11-06-16,9514332
21377838,24-05-16,9731510
23461064,11-07-17,9137355
21408955,30-05-16,
22787512,22-02-17,
22769225,17-02-17,
21711460,25-07-16,
22596928,09-01-17,
23507599,20-07-17,
22537571,27-12-16,
21230667,23-04-16,
22373571,22-11-16,
22733157,09-02-17,
22758792,15-02-17,
21387035,25-05-16,9072005
22067696,26-09-16,9033810
21186835,14-04-16,
21730604,28-07-16,9036530
21306680,09-05-16,
22011005,14-09-16,
22071424,26-09-16,
23314888,11-06-17,
22221690,24-10-16,
22941023,27-03-17,
23556694,31-07-17,
21519492,21-06-16,9172725
22599924,10-01-17,9785120
22002087,13-09-16,
22151331,11-10-16,9538923
23559733,31-07-17,
21827075,14-08-16,
21960293,05-09-16,
21829651,15-08-16,
22787352,22-02-17,
22596708,09-01-17,
22330290,14-11-16,
22567462,03-01-17,
21328128,13-05-16,
22057104,23-09-16,
22363435,20-11-16,
22902699,18-03-17,
21442741,06-06-16,
22776094,20-02-17,4237616
22393875,25-11-16,
22389577,24-11-16,
22571361,04-01-17,9013243
22212324,21-10-16,
21447425,07-06-16,9105938
21429761,03-06-16,9028388
22549129,29-12-16,9796526
22310020,10-11-16,9102164
22641720,19-01-17,9553843
22606514,11-01-17,9227526
21968829,07-09-16,
22029719,19-09-16,
22340504,16-11-16,9039993
22704813,03-02-17,
22706879,03-02-17,
22202081,20-10-16,
22620135,14-01-17,
22757417,15-02-17,
22671685,26-01-17,
21583817,01-07-16,9012879
22779488,20-02-17,9019356
22426183,01-12-16,9039192
21780288,05-08-16,
21238346,25-04-16,9772990
22381657,23-11-16,9358492
22550714,29-12-16,
22380345,23-11-16,9245901
22191493,18-10-16,
22307280,09-11-16,
21396533,27-05-16,
22163846,13-10-16,
21811782,11-08-16,
21805261,10-08-16,
22173618,14-10-16,9826732
22911875,21-03-17,9809992
22599283,10-01-17,
21412691,31-05-16,
22433890,03-12-16,
22791119,22-02-17,
21585567,02-07-16,4244047
22482850,14-12-16,
21581720,01-07-16,9385086
21907691,27-08-16,
21392742,26-05-16,
22696697,01-02-17,
23452564,10-07-17,
23453437,10-07-17,
21418553,01-06-16,
22543218,28-12-16,
22537574,27-12-16,9031838
22287508,05-11-16,
21647060,13-07-16,
21319507,12-05-16,
22112615,04-10-16,
22118176,05-10-16,
21536802,23-06-16,
22157168,12-10-16,9420187
22310375,10-11-16,
21069834,19-03-16,
22600042,10-01-17,9485422
21441783,06-06-16,
21564534,28-06-16,
21172333,11-04-16,9956083
22638755,18-01-17,
22211280,21-10-16,9827993
21838255,16-08-16,
21351258,18-05-16,9732636
22719364,07-02-17,
21976829,08-09-16,
22267616,01-11-16,
21222591,21-04-16,
21872454,22-08-16,
22571011,04-01-17,
22151316,11-10-16,
22573934,04-01-17,
23014307,11-04-17,9417071
22729584,09-02-17,
22280304,04-11-16,
22219931,24-10-16,4220999
22345627,17-11-16,
22458411,08-12-16,
22315980,11-11-16,
21321929,12-05-16,
23353341,19-06-17,
23573009,03-08-17,
23576415,03-08-17,
21274782,03-05-16,9236873
21277663,03-05-16,
21255124,28-04-16,9500010
21625849,09-07-16,
23109613,02-05-17,
21953956,05-09-16,
22721642,07-02-17,
22618110,14-01-17,
22795866,23-02-17,
22359881,19-11-16,9620842
22442663,05-12-16,
22088437,29-09-16,
21879601,23-08-16, 9063573
22552447,29-12-16,9410442
21040069,14-03-16,
21352453,18-05-16,
21815714,12-08-16,
23396356,28-06-17,
23400474,28-06-17,
22727755,08-02-17,
22637387,18-01-17,
23556221,31-07-17,
22310321,10-11-16,
22336498,15-11-16,
21959555,05-09-16,
23544429,28-07-17,
23538717,27-07-17,
22197886,19-10-16,
21449316,07-06-16,4229143
22417921,30-11-16,
21626940,09-07-16,4238151
22374397,22-11-16,
22393960,25-11-16,
22348124,17-11-16,9199182
23745874,05-09-17,
23746956,05-09-17,9951003
23742791,05-09-17,
23746504,05-09-17,
23747518,05-09-17,9640795
21303775,09-05-16,
23747367,05-09-17,9555769
21186527,14-04-16,
22157083,12-10-16,
22078379,27-09-16,9127036
22323177,12-11-16,
21498608,16-06-16,
21503406,17-06-16,
22462291,09-12-16,
21802056,10-08-16,
23288453,06-06-17,
22086610,29-09-16,
22684528,30-01-17,
21881227,23-08-16,
22257021,31-10-16,
21448481,07-06-16,
22239440,27-10-16,4218574
21904442,26-08-16,
22409652,29-11-16,
22205596,20-10-16,
23290038,06-06-17,9022898
23292394,06-06-17,9899333
22159430,12-10-16,
21261407,29-04-16,
21657428,15-07-16,
22405722,28-11-16,
22312655,10-11-16,9711540
22343070,16-11-16,9512059
22731917,09-02-17,9541972
22227418,25-10-16,
23742571,05-09-17,
21525754,22-06-16,
22742057,11-02-17,4248342
23395522,27-06-17,
22520263,22-12-16,9008870
21627559,09-07-16,9058709
22115039,04-10-16,
21972770,07-09-16,9956109
23696633,26-08-17,
21717708,26-07-16,
23746329,05-09-17,
23743938,05-09-17,9170808
21889513,24-08-16,
21953949,05-09-16,
21533807,23-06-16,9089005
22543449,28-12-16,
22622608,16-01-17,
23743036,05-09-17,
21118181,31-03-16,
21362147,20-05-16,
21903959,26-08-16,9375243
21100337,28-03-16,
22495729,16-12-16,9078487
21086151,23-03-16,
22494457,16-12-16,
22723067,07-02-17,
21922927,30-08-16,
21808693,11-08-16,9343060
22537552,27-12-16,
22758442,15-02-17,
21292978,06-05-16,
22783733,21-02-17,9003432
22008332,14-09-16,9113657
21982446,09-09-16,9516787
22003799,13-09-16,
22132738,07-10-16,
23477766,14-07-17,
21263786,29-04-16,
22843997,06-03-17,9102454
22815353,28-02-17,
23481065,15-07-17,9715771
21236816,25-04-16,
21418749,01-06-16,9051312
22844398,06-03-17,
23464106,12-07-17,
23507405,20-07-17,9652913
23479498,15-07-17,
23587441,05-08-17,
21758979,02-08-16,9097122
23523342,24-07-17,
21926291,30-08-16,
23508650,20-07-17,
23474377,14-07-17,
23459097,11-07-17,
23482644,15-07-17,4236895
23408168,30-06-17,
22600115,10-01-17,
23487521,17-07-17,
22277737,03-11-16,
22203981,20-10-16,
21620620,08-07-16,9822090
21423280,01-06-16,
22075294,27-09-16,
22219800,24-10-16,
21998448,12-09-16,
21505283,17-06-16,
22845330,06-03-17,
23481458,15-07-17,9070883
23431976,05-07-17,
22030964,19-09-16,
22317095,11-11-16,
23408892,30-06-17,9748270
23513857,22-07-17,9505248
22113699,04-10-16,
22182126,17-10-16,
23388071,26-06-17,
21218115,21-04-16,9329512
23329246,14-06-17,
22779195,20-02-17,
22358119,19-11-16,
23466845,12-07-17,
23369951,22-06-17,
21260504,29-04-16,
22792762,23-02-17,9480255
22407585,28-11-16,9778346
22880387,13-03-17,
22874813,13-03-17,
22879467,13-03-17,4243846
22409630,29-11-16,
21176081,12-04-16,
21815590,12-08-16,
22343876,16-11-16,9036658
23600955,08-08-17,
23600908,08-08-17,
22688981,31-01-17,
21259736,29-04-16,9413462
21293188,06-05-16,
23365866,21-06-17,
23368215,21-06-17,
21109610,29-03-16,
22135056,07-10-16,
23220404,23-05-17,
23099771,29-04-17,
23049288,19-04-17,
22880454,13-03-17,
22793718,23-02-17,
21271243,02-05-16,
22878530,13-03-17,
22878279,13-03-17,
22876479,13-03-17,
22869218,11-03-17,9794523
22186113,17-10-16,
22875782,13-03-17,
22880129,13-03-17,
21967648,07-09-16,
21526799,22-06-16,
22825805,02-03-17,
22829215,02-03-17,
21418962,01-06-16,
21514082,20-06-16,
22810194,27-02-17,
22812397,27-02-17,
22528733,23-12-16,9376587
21129906,02-04-16,
22809821,27-02-17,9790372
22812015,27-02-17,
22811911,27-02-17,
21388169,26-05-16,9088365
22825641,02-03-17,
22826283,02-03-17,
22825812,02-03-17,
21218368,21-04-16,
22588601,07-01-17,9081099
22833720,03-03-17,
22697868,01-02-17,
21577986,30-06-16,
23299478,07-06-17,
21788768,08-08-16,
22227599,25-10-16,
23297597,07-06-17,9175495
21970047,07-09-16,
22419233,30-11-16,9601000
23379234,24-06-17,
23379103,24-06-17,
22319243,11-11-16,
22121313,05-10-16,
22036277,20-09-16,9663141
21134180,04-04-16,
