CANCELED,ROW_WID,ACCNT_LOC,ARPU,SES,HOME_PASSED,CUST_SINCE_DT,MONTHS_AGE,CANCEL_DT,CITY,POP
1,791396613,4247393,836.67,C,3441,03/11/2016 22:24:58,15.66,07/01/2017 11:54:29,MONCLOVA,MC
1,957568099,4283747,374.82,C,842,07/26/2016 20:56:53,11.67,07/16/2017 11:54:29,MONCLOVA,MC
1,934743270,4279160,422.36,C,344,07/05/2016 21:16:48,14.47,09/20/2017 11:54:29,MONCLOVA,MC
1,961178733,4284419,620.64,D,2385,07/28/2016 22:33:42,13.57,09/15/2017 11:54:29,MONCLOVA,MC
1,944345944,4280929,228.60,C,3441,07/16/2016 17:21:36,13.12,08/20/2017 11:54:29,MONCLOVA,MC
1,957568205,4283639,330.94,C,3441,07/25/2016 22:24:55,11.70,07/16/2017 11:54:29,MONCLOVA,MC
1,939541427,4280195,317.33,C,4899,07/21/2016 16:27:54,12.64,08/10/2017 11:54:29,MONCLOVA,MC
1,934744546,4279080,161.06,C,1162,07/05/2016 19:22:31,13.47,08/20/2017 11:54:29,MONCLOVA,MC
1,937146348,4279581,155.64,B,1735,07/07/2016 16:42:31,11.80,07/01/2017 11:54:29,MONCLOVA,MC
1,961179516,4284634,422.00,D,325,07/29/2016 17:21:37,12.54,08/15/2017 11:54:29,MONCLOVA,MC
1,951551136,4282183,473.44,C,1162,07/20/2016 17:19:09,11.70,07/11/2017 11:54:29,MONCLOVA,MC
1,958775846,4283924,340.31,C,379,07/29/2016 16:37:51,11.57,07/16/2017 11:54:29,MONCLOVA,MC
1,931146078,4278589,370.93,D,876,07/05/2016 23:10:44,14.47,09/20/2017 11:54:29,MONCLOVA,MC
1,944345726,4280918,219.49,D,169,07/20/2016 00:41:04,11.72,07/11/2017 11:54:29,FRONTERA,MC
1,970827715,4286389,341.16,D,878,09/13/2016 22:11:27,10.79,08/07/2017 11:54:29,MONCLOVA,MC
1,975657015,4286938,423.80,C,1307,08/09/2016 18:51:06,9.70,05/31/2017 11:54:29,MONCLOVA,MC
1,968417494,4285809,487.97,D,2385,08/04/2016 17:12:58,11.54,07/21/2017 11:54:29,MONCLOVA,MC
1,997435609,4292454,461.82,D,2385,08/28/2016 18:34:36,12.57,09/15/2017 11:54:29,MONCLOVA,MC
1,982904567,4288420,411.80,D,2385,08/26/2016 15:00:48,12.64,09/15/2017 11:54:29,MONCLOVA,MC
1,1002282269,4293756,344.11,D,447,09/02/2016 16:20:41,11.57,08/20/2017 11:54:29,MONCLOVA,MC
1,997435174,4292516,917.25,A,2593,08/29/2016 16:13:15,11.54,08/15/2017 11:54:29,MONCLOVA,MC
1,968417973,4285757,532.09,D,2385,08/04/2016 23:20:36,13.50,09/20/2017 11:54:29,MONCLOVA,MC
1,945547019,4281178,330.20,D,210,07/14/2016 22:36:40,13.76,09/07/2017 11:54:29,MONCLOVA,MC
1,968417977,4285770,771.70,C,339,08/03/2016 19:56:39,12.54,08/20/2017 11:54:29,MONCLOVA,MC
1,982904242,4288382,232.54,D,941,08/17/2016 22:06:48,12.66,09/07/2017 11:54:29,MONCLOVA,MC
1,978073743,4287482,243.84,D,941,08/11/2016 22:37:17,9.63,05/31/2017 11:54:29,MONCLOVA,MC
