CUSTOMER_ID,BUSINESS_CASE_NUM
22676254,4
21368555,17
22603475,4
22457081,6
22125952,10
22457549,11
22503316,1
22630015,3
22514973,6
22523986,33
22797341,5
22151769,16
22596623,6
22750587,7
21798794,11
22339396,4
22425387,4
22006934,12
22729397,20
22751530,7
22644234,6
21313314,8
21937229,9
21540561,9
21197666,11
22049863,4
22410340,5
23543756,10
22008746,12
21157955,2
21331990,11
21163151,3
22587998,4
23544343,5
21671725,5
22928873,5
22928419,30
22928997,17
21135714,9
21702384,11
22930210,8
21362786,2
21879309,4
22551554,4
22929491,6
23384603,10
22282433,14
23241261,7
23554239,4
22259722,8
21172819,12
23423846,26
22398120,23
21114552,23
22183245,1
22221221,2
21638858,9
21895188,2
23331078,9
21425260,23
22493655,10
22105175,6
22115587,3
22197446,3
22330475,7
21330138,6
21920144,4
21881773,4
22911771,9
22912729,11
22649584,8
22913895,5
23345795,15
22982879,8
23549289,8
21407463,5
23551936,9
22782132,19
22485355,7
23281578,7
21277883,15
21146921,6
22551625,8
23574433,21
22406332,19
21629781,9
21458629,40
21851143,7
23300741,29
21866010,6
21780170,4
21218910,10
22035198,1
21730392,5
21265856,2
22418702,15
22316317,6
22726791,9
21241437,10
21423706,5
21859251,3
21598906,6
22023132,2
21622352,6
21527046,3
22202664,2
22844783,7
21349257,4
22590832,9
22226954,8
22431289,11
22757885,13
21067887,7
21320237,1
22718935,4
21880105,10
22380917,5
22327088,4
21421413,13
22394892,8
21509030,3
22442156,8
22661289,8
23367021,11
22331052,6
22029671,1
21965715,4
21325927,17
22361594,13
22771661,38
21508352,22
21485759,26
22125963,7
22219247,4
21443084,3
21419388,4
22060653,6
23017978,8
21342677,5
22154374,7
22095084,12
21970035,2
21406592,5
22264483,12
22563246,3
22125175,7
21275231,7
21451331,6
21582287,4
21540572,1
21914926,10
21622089,16
22306973,18
22656097,2
22994078,10
22370445,12
22723020,7
22381141,5
22286278,8
21606770,3
21562931,12
22879279,14
23242116,11
23243928,6
22048518,9
22874856,39
21585604,2
22683446,15
21925816,10
22378692,1
21861046,6
21467588,6
21872867,6
23510740,5
21939213,19
22414412,7
22869185,11
23274918,11
21433230,11
21461164,4
21797691,5
23404671,28
21635554,4
22913014,6
21231969,3
21670812,12
23284531,9
22692067,4
22635090,2
21639262,1
22158482,2
22914690,13
22911601,5
23486694,10
22869111,6
22021782,5
21975646,2
23284095,17
22940082,14
22945763,10
21447767,5
22866386,19
22339609,4
21958979,10
23429841,7
23393334,8
23286557,7
22761726,11
22419411,2
21359974,8
22540677,2
22868942,15
22383329,6
21752235,10
22503395,8
23378939,4
21407072,15
21510677,3
21175051,3
23311346,20
22256596,7
21677293,11
23458385,12
21240598,9
21601880,5
23628699,15
22233342,14
21975107,1
22144217,17
22037246,8
23156263,6
21776924,32
22635613,34
22095425,3
22416320,8
21928821,1
22010594,4
22673821,9
21313261,11
22637126,4
22575776,10
22153354,4
22634235,8
22204727,6
23344706,13
22550395,4
22939446,23
22948404,19
22948497,6
22256401,9
21540847,6
21885376,3
22513608,9
22332826,9
21873333,6
21060473,5
21469681,3
22110062,6
22038756,4
22648518,8
22183877,16
22971841,10
22035822,3
21782077,8
21271083,11
22155880,8
22445525,3
22606016,5
22236743,2
21988609,19
21087983,24
22430578,6
21067200,54
22334496,7
21232148,13
21231973,19
21580101,13
21491629,52
22373877,2
21218592,4
21749164,11
21340684,17
22799372,9
21412126,2
22776057,8
22216669,16
22718681,5
21467629,5
22233739,8
22068683,6
21530199,5
21353673,3
23522974,5
23580652,12
21311307,11
23486566,28
23524796,4
22450544,4
22307271,5
21677337,6
21165770,36
21624257,4
23527685,7
23390995,5
21762289,4
21087038,22
21663558,6
23334651,15
22281560,4
21329645,2
22304314,21
22625983,3
21508544,6
21620440,11
23531532,13
21456658,6
22405611,6
23323847,6
22173140,10
22378019,6
23496191,2
23477229,7
22277123,8
22132571,4
23490310,11
22925848,39
21150986,12
22545506,7
22322714,10
22354238,5
21191471,4
21330195,6
22776942,11
21246621,11
23512998,7
23488868,6
22461744,5
22820279,4
21754127,7
23333150,13
22088998,5
23629015,8
23516261,7
22061688,5
22585279,21
21377681,12
21564397,2
21576905,5
21290366,25
21942237,3
22527510,14
21480251,12
22248136,9
21997117,2
22162203,12
21376604,6
22466111,2
22210788,10
21798788,1
21205799,6
21497589,27
21504639,3
21962277,8
21147789,4
21360211,3
23396213,5
23393628,22
21541875,10
22303953,8
22095224,11
23334791,7
22146386,11
23301036,7
22005821,5
23273264,10
21892813,2
21635080,14
21834210,13
21395970,2
22676458,4
23318836,17
21231594,5
21537290,2
21704253,8
23509452,4
22291681,5
21281070,9
22442406,4
21208558,7
21191170,45
21969078,2
22966324,13
21808582,8
21601033,6
21702675,13
21424511,7
21613700,3
22276299,20
22221365,9
22422691,6
21938529,5
22789144,7
21365677,2
21086339,6
22542287,4
21726154,9
21508265,13
22067736,2
21407724,14
21881015,7
21303787,2
21545949,10
21859317,9
22148091,6
21862048,6
21968047,3
22358508,7
22258450,15
23598089,9
23195756,4
21313575,6
21282879,9
22446141,2
21430366,16
22708288,7
22233039,12
21226030,5
21907627,8
22087596,8
21170704,8
22125551,27
22626125,5
22553505,11
21344945,9
21163213,2
22544838,4
21806716,10
22003757,4
22673414,10
22696284,7
22334701,2
21231529,7
22574311,6
22719888,2
21456062,1
21223053,11
22192776,3
21703775,6
22433990,4
22307911,4
21994361,11
21361511,17
22841083,25
22088484,2
21186658,6
21983935,11
22755247,20
21811730,3
22170834,5
22073565,11
21260444,11
21277577,5
22570911,5
21788106,4
23202573,7
22750899,7
21652040,12
22845082,6
21348102,11
22161247,10
22994503,7
22843114,21
23258196,17
22323016,4
21382593,8
21690283,4
22003377,3
22790266,5
22382991,10
22534456,27
22205925,10
21969070,4
23071684,42
22951918,13
23249571,5
22668728,6
21420809,8
21474023,7
21203818,3
21525301,12
21329227,20
21484529,13
21709788,5
21143210,9
22677620,6
23247654,5
23256037,16
21509038,7
23147918,9
21837000,21
23301186,19
22479188,1
22566624,5
22368016,4
23072828,7
23286256,4
23283789,11
22597171,8
21395759,11
21525649,9
21298492,2
22153810,8
21970090,7
23304355,4
21298387,10
21562815,5
22198497,10
22177222,11
22434544,3
21981977,2
23440605,23
21435524,3
21490585,5
21296215,13
23160536,7
22283006,2
21560173,17
21192663,12
22629794,22
22750566,30
22613449,4
22242595,2
22753866,10
22028464,5
21221085,3
21917394,5
21862062,12
23384879,6
21113435,3
22376123,4
21888588,2
22327600,8
22692409,5
21939301,8
23269625,5
22549914,5
21638575,18
21923664,9
22341131,20
22372119,12
23270945,7
21053817,10
21600552,11
21260416,4
22223123,5
22475149,27
23255363,9
22382956,3
23097045,7
22603436,5
22503901,6
21182443,23
23095853,29
21330994,3
22526792,18
22132219,4
22359086,5
21105587,2
22670588,2
21978664,4
21922561,2
22727576,8
22221021,2
23273130,14
21383845,1
22108769,6
21857337,7
23626642,4
22884941,5
22412122,8
22018659,3
21572887,9
21481663,22
21627225,11
22235011,5
22475293,10
23400376,29
21978123,5
22359270,99
21861756,4
22348499,3
22509646,43
21769498,15
21177313,3
23399347,35
22316602,8
22598527,4
21448661,3
21582261,2
23534209,11
21290081,6
21483783,8
21836906,16
22214993,19
21447963,9
21373141,9
21547314,13
21937245,8
22727371,1
21365101,12
21924245,2
21277365,5
21227965,37
21362511,4
22396520,21
22563002,10
22281191,4
21292476,10
22518473,3
21080661,12
21615231,7
22000966,16
22615410,3
22960527,10
22961556,21
21521232,13
22310879,5
21161436,13
22412385,1
22402887,11
22739654,15
22226940,7
22972315,16
22192754,5
21975475,2
22111447,9
22693681,14
21489260,16
22111644,18
23303716,21
21419535,38
21096850,12
22555828,22
21947924,7
22568621,33
21889449,13
22346425,15
21606524,9
22235928,11
21809709,8
22146070,3
22423627,5
23493725,5
22571351,4
22080594,2
22380966,4
22385379,22
21347883,10
21342770,35
22450362,8
22626799,8
21959105,4
22521414,3
21613851,7
22358885,9
23353699,8
22064137,2
21943422,12
22208220,3
23525991,8
23345869,26
23343983,5
22864968,8
22941480,19
22483091,3
21997604,8
22002575,5
21929273,3
21626752,8
21443232,11
22017446,2
21493331,13
21568608,10
22313450,4
22860712,8
22344520,5
22511351,9
22387486,11
22864772,19
23599196,4
22035651,24
22594741,9
22633230,3
23387931,8
22830499,13
21420887,26
21751182,4
21215298,20
21226720,2
21696809,2
21673457,18
21325581,2
21658780,3
21216545,35
22473075,8
22043090,10
21306550,12
22214461,8
23363757,12
21915629,6
21214077,5
22228537,8
21491698,12
21087010,5
21702517,6
21349702,2
22572356,4
22185073,16
21957502,4
21716312,2
22503740,20
23143868,6
22423552,7
22499860,5
21499993,16
21337469,8
21645625,8
22339851,14
22483027,2
21537018,5
21544188,20
22225273,4
21205409,4
21985376,15
22050991,17
22939551,18
23290226,5
21372391,5
22454271,11
21977562,9
21757754,4
21904969,32
21560463,3
23251942,10
21188780,12
22015415,5
21276892,3
22075407,7
22088197,3
22540092,16
23313758,10
23469930,14
21596757,6
22292696,1
21774614,17
22335963,17
21443483,10
22382357,4
22422742,8
22664151,7
22301538,14
21907683,4
22835565,7
22459191,2
21329772,13
21791995,63
23308461,3
22031398,5
22831217,4
22128899,6
22081439,7
21851385,8
22055227,5
22127943,16
23363872,11
22786115,9
22821439,5
21526468,5
21897784,5
22002779,3
21475749,16
21978319,14
22189626,6
21555445,8
21555219,4
21309825,9
22825340,19
21354386,14
21977288,4
21366079,23
21431118,9
22453936,1
21636546,20
21769515,16
22287809,5
21639266,20
22529868,3
22345842,7
22082103,21
22562574,4
22185926,16
21087285,4
21937008,2
22156065,3
23418403,6
23581112,5
22202392,6
22311293,4
22718982,12
23522971,7
21134440,6
21461928,8
21849152,15
21221679,10
22101331,14
21845117,4
23512873,17
21170432,17
22740066,7
21204336,12
21956127,3
23489345,28
21224556,10
22584284,6
21473317,4
22749621,2
21122333,20
22725254,6
23561782,15
21067155,8
22856633,9
22853928,6
21228556,3
22474297,4
22721384,25
22855672,6
22863924,4
22268771,3
22126431,17
22498158,10
22840785,6
22718740,4
22855079,9
22160196,2
21904004,4
22263655,2
21653889,11
22429356,10
22832060,8
21566283,7
22134358,2
22854500,10
23555463,9
21937233,3
22854515,4
23399835,12
22856730,15
22406997,9
21719277,4
22855658,4
22157022,5
22461791,3
22322005,3
21460642,3
21534975,14
21652265,2
23514842,4
22430306,4
21273085,6
23223224,12
22151833,6
22854201,10
22056718,8
21923629,4
21320985,6
21066250,15
21107704,30
22070373,2
22097355,13
21413653,9
22032440,8
21586507,14
21320325,5
21811186,4
21689784,1
22021510,7
23351210,5
22789648,4
22172536,3
22771787,3
21361379,3
22414761,7
22946870,6
21763878,3
23441263,7
21139642,3
22389222,8
21942449,10
21377338,5
22055683,26
22166189,5
22008586,5
22752474,6
21765644,16
22640135,7
21622999,14
22665128,3
22476010,3
23334118,28
23401095,19
21348871,14
22392740,3
21729814,5
21142862,4
22528520,10
22316988,3
22464825,6
22673876,9
22483072,9
23574301,11
23425714,7
21445648,9
21348550,10
21768538,15
22568503,12
21975151,9
22995917,4
22262853,24
22302115,6
23016812,13
22563388,6
22279451,5
22972182,9
24137400,5
22870019,10
21229670,8
23466622,9
23291954,22
22666766,18
23385499,8
22413622,2
23465827,11
24130339,9
23055355,11
22199216,4
22342895,4
22023792,6
22418929,5
23432497,13
24051862,14
24131928,5
23437858,18
22167378,5
21182727,11
22423797,8
23035469,6
21792655,4
23517249,12
21860987,11
23396264,7
23508542,2
21709160,3
21763925,4
22663263,7
21230902,14
24132842,5
24137455,6
22782423,8
24132950,5
21056590,2
23611604,6
23429193,12
23273282,8
21899109,2
22208555,3
23286463,5
21278007,3
21851393,6
22587900,3
22012169,10
23409362,8
22595493,11
22521084,17
21656080,6
21617736,7
20946449,14
23563556,9
22605820,11
21557014,4
21180841,3
21428445,3
22285264,3
23630757,7
21702756,3
21645455,7
21581579,17
22466262,4
22798262,5
21945168,9
21085822,5
23281583,9
23335101,7
23099275,15
23610332,7
21839792,18
21299067,10
23252125,8
22572497,7
23425334,7
23426173,7
21399568,3
22444805,57
21309379,15
23504463,8
21161175,12
21344984,4
22553491,12
23058152,9
23070106,6
21507698,13
23401109,11
21686068,19
22795944,5
22886889,16
22071163,3
23116747,2
22075777,11
23243156,42
22710120,12
21469705,2
21418410,10
21669684,17
21365754,3
21176563,1
21916725,16
21693211,4
21448536,2
22648045,3
22348103,13
23627110,7
21479644,2
21811207,3
21696371,6
23413463,9
21739220,20
22143613,6
21441009,2
22318183,8
21895781,2
22674425,7
21453973,40
23498519,8
21955147,9
22246515,10
23566287,8
21898673,6
21313834,6
21472093,13
22318208,15
21108276,5
21503435,8
22964443,7
22012262,24
22724475,5
22542629,8
23380068,7
22594147,6
21180660,14
21405813,2
23359857,11
22560932,9
22444029,2
21436314,10
21250881,20
21723542,10
21184798,11
23411043,6
21971369,7
21157330,37
21181071,2
22729868,7
21982457,4
22565097,20
21230784,19
22067783,21
22825500,14
22946697,4
23297808,5
21281425,22
23166541,15
21889256,9
21493474,3
23296816,4
21448403,6
22295407,6
21983894,24
21405655,11
22379822,3
22099103,2
22051045,8
22207531,3
21774973,3
21485842,3
22411626,19
21389370,5
22833909,10
21676729,5
22141780,10
21210492,6
22944947,5
22828919,9
22394685,3
22441356,3
23285431,17
21582891,7
22825401,12
21621772,13
22062112,3
21785680,1
22371119,11
22229262,2
22423823,3
22234449,5
22069149,2
21306730,4
21545561,4
22333354,3
22132628,6
21311788,37
22147609,8
22081494,7
21612989,3
22126398,3
21942066,2
22622958,4
21587003,16
23320485,6
21720470,12
22292654,13
22600257,5
21429988,3
22293760,31
22356119,7
21719399,9
21299427,18
21283369,5
22532812,3
21441662,13
23477691,29
22938990,11
22603906,5
21716989,1
22936683,15
22001227,9
22721894,7
21298276,3
21733918,16
22506291,5
22473169,5
21062777,2
22121931,5
22769183,3
21464712,44
23336518,6
21162155,17
22382220,3
22460171,2
22775921,7
23475015,18
23478206,41
22165476,2
23435371,12
21752155,3
23490011,12
22401047,10
22197637,11
22253182,10
22352371,3
23627344,9
21692150,2
22204123,13
22476493,9
23582483,9
22477381,2
22993475,15
23001180,15
22041906,5
22174855,3
22700258,9
21222988,19
23492860,8
22498462,3
22035670,10
22104463,6
22735238,4
22269043,1
21964387,3
22749280,4
21384878,3
21645926,3
22609241,9
21654696,3
23392414,15
22467290,2
22668585,7
22246051,4
21383103,5
23465710,8
23353532,5
23408497,5
23459491,7
21479480,2
21844131,2
21517197,7
22198718,6
21249820,10
21597606,45
21977243,18
21424404,4
22004081,3
22475764,14
23372000,5
23350933,29
21396635,19
22489100,12
22690862,8
23081997,24
22114523,5
21366868,3
21219274,13
21567841,7
22036050,2
22862192,26
22602031,23
22179338,4
22616236,11
22729683,13
22749442,5
22075952,3
22159468,4
23427373,6
21861282,14
21435127,2
22003544,28
23087917,3
21621206,2
21335827,20
22004825,14
21668012,3
21281284,3
22063061,5
23481159,16
23058107,13
22723917,13
21929687,10
22364852,11
22708785,8
21226672,23
21460730,15
21619433,39
21568829,19
21862588,2
21144238,4
23513187,5
22281130,21
23016936,6
23521167,13
22782394,33
21569603,19
23390703,6
23284913,8
22029503,5
21737389,7
22281850,1
23248151,11
21603870,4
22029444,11
23022966,25
21114039,8
23512831,17
22333670,3
21282076,4
23375432,10
21222360,2
23375067,3
23419110,6
22171023,4
21662639,11
22605041,8
22609448,2
23148746,5
23150429,8
22543541,14
22014528,1
22342982,7
22648528,6
23340048,10
22227132,3
23053872,15
22776353,12
23745761,5
23054810,6
21486694,26
22056364,2
22640987,3
22906561,9
21751884,7
22605290,33
22060702,8
22457735,8
21337032,4
21613817,4
21448013,6
21435768,9
22359424,31
21136163,10
21810535,18
21354598,7
21800458,20
21954280,10
23358277,5
21145826,3
21196891,17
21592628,1
22823982,21
22278996,8
22012295,3
21988950,26
21859637,24
22433463,3
21840541,3
21805284,2
22826386,46
21943929,3
21696324,11
22174852,1
23499000,8
22268532,5
23469131,8
23440423,8
22125370,3
22472060,9
22062309,22
21313728,3
23592376,5
23075016,5
21183479,2
23049286,10
22171886,19
22190295,6
22971169,8
21689810,11
21609774,2
21411529,5
21430623,10
22737560,6
22441857,1
22729446,9
21353718,16
22051415,2
21863760,12
23331595,8
23422871,16
22939254,18
21803906,24
22333608,6
22616195,6
22975225,7
22458187,7
21244531,38
21702895,2
22214354,35
23436446,4
23485261,11
22233085,14
23485004,6
21487684,5
21576522,7
21883049,7
23523021,9
23158064,14
22419636,7
21442079,3
22378111,14
23447968,4
22792631,11
21901509,4
23483972,6
21159369,12
21879517,5
21610628,8
21810260,2
21521276,4
23417160,9
23157382,6
23322160,24
22375023,21
21202217,12
21697062,2
22576680,3
22316266,1
23578238,10
21636180,5
22036420,4
23221262,9
23195576,5
22598134,9
21602440,8
22257675,2
22500170,20
23507155,9
21466973,2
22644274,10
22196097,13
21347269,3
22355565,6
21841940,11
21892566,6
23340358,5
23095175,14
23080253,11
22243297,3
21601812,3
23094217,11
22738096,37
22585150,21
23013367,7
23457374,33
23452574,6
22704143,9
22111377,7
22051247,4
22576726,5
22767010,5
22596829,21
21361233,23
21907183,3
22510792,3
23477562,8
23339765,4
21231413,14
23359385,6
22464763,5
23106662,17
23113454,5
22416149,11
22784921,5
22775643,10
21690912,8
23586415,7
22221873,2
22567079,11
22019677,10
22265547,4
21718312,4
22132302,6
21971145,5
22192199,3
22533629,9
21452501,5
21474673,7
21723603,6
22811304,9
22083467,3
21497992,6
22260655,1
22072163,12
22539437,8
22334204,5
22429856,5
21382637,5
22475805,3
21221963,10
22809016,12
22810897,4
22812132,8
21309692,6
22589254,13
22745227,10
21809294,15
21777626,2
21187986,20
22818735,4
22809533,25
22811367,3
22813911,5
21975856,2
21377331,3
22075431,18
22733865,17
22484275,9
21359972,4
22787898,4
21995154,10
22752591,16
22257601,7
22814775,5
22680085,7
22422060,12
22039712,17
21348584,3
21519301,7
22093779,14
22035548,30
22427039,4
22605809,10
22176561,12
21593222,12
21663873,5
21846859,2
22168469,15
21339322,8
23276383,10
22754840,12
21376325,20
23273357,15
21817759,10
21582364,4
21575361,3
22556309,2
21751072,8
21849561,2
21181113,4
23364997,5
21412253,11
21374305,16
21694513,3
21065991,8
23250561,4
21392733,6
23324413,17
21687309,16
21816930,2
22503302,21
21437708,6
21797964,7
22782029,8
21798075,3
23214223,13
23112409,18
21840546,4
22590264,7
23105602,15
22604526,3
22609076,11
22578641,7
22553271,23
21066218,6
21970964,4
22522639,6
22382249,4
21902612,11
21671913,6
21749941,6
23093431,12
22609130,6
22685949,10
22781796,9
23300445,12
22508329,5
21263465,8
21250808,1
21872932,5
21385869,11
23360151,14
21713493,5
22173098,7
21736721,5
21429952,4
21297771,5
23500518,11
23380384,6
23379152,7
23584327,12
22552212,9
23374228,4
23334922,5
22739841,4
21632475,4
22789087,22
21813482,17
21788302,2
21219100,7
21304545,29
22035093,8
22128933,13
22248813,6
22208339,2
22954605,2
21983080,23
22210408,37
22359630,6
22539475,5
21303544,6
21430238,8
22444900,4
21929693,3
21483284,7
21361534,7
22644345,12
21188915,16
22433073,3
22629448,17
22567849,8
22548835,7
22258363,2
21697616,7
22144816,7
21999719,8
22168606,4
22750151,10
23498251,10
22154742,9
24088509,4
22315667,9
21595676,8
23302299,4
23613727,24
23757900,11
23756350,6
22002532,2
22312206,5
23819057,5
22783547,25
23757240,4
22068166,5
23801211,8
22211528,6
22416460,5
21658909,36
23018791,12
22824865,9
23554910,13
22820301,7
21802856,2
23367609,16
22446240,4
22587816,9
21520085,36
22011019,20
21123679,2
21621472,13
22844521,33
21352264,3
22828366,21
22678495,4
21252656,5
21583810,14
21214933,6
22264515,3
22696084,6
21489466,14
22703233,32
21425098,1
23576134,11
21655826,11
21690769,15
21238390,8
21189363,55
22505251,2
22002815,1
23536762,11
22231034,2
22529427,9
23069947,50
21737142,3
21799957,8
22022794,7
21424589,2
21436969,4
21242491,21
23586095,11
23606460,6
23603939,3
21360480,16
22824850,11
22822976,21
22659459,13
22078877,6
21874225,8
22237254,6
22294190,6
22319098,3
23097812,14
21829677,5
22358813,12
21264300,12
23882359,6
22508820,6
23864857,7
22527846,3
21053813,2
21461175,3
23472834,6
23864687,7
23881120,13
21895232,1
23881865,7
23055722,5
23880996,8
23579773,21
23868123,15
23846238,8
21608335,1
21139549,4
23823920,11
21540196,7
23891273,9
23888572,15
23499079,11
21148139,3
22928699,12
22589509,5
22183495,5
23537324,4
23316030,10
23061402,10
22068483,13
23078204,11
23876559,6
21258299,9
23874521,8
23579709,19
23582305,6
22036620,14
23709966,5
23850921,4
22582436,3
22137834,5
23852904,7
23022946,7
21153778,11
23858704,7
23861236,9
23910582,16
22472344,3
22143999,4
22279685,44
23057852,11
21594022,10
21066339,11
21989081,1
23241219,13
22306607,2
23281968,6
23252949,12
22209888,7
21363543,13
22514814,2
22483245,14
23168575,20
22003714,4
22940874,8
23159406,7
21307817,13
23303350,16
23182985,6
22204298,3
21174318,15
23613900,4
21384824,18
21804145,11
23599592,10
21091278,25
21408222,8
23461850,21
22949836,25
21111464,2
21149468,15
22776166,13
22989211,20
23617985,14
23050775,14
23523027,5
21634623,4
22891187,7
21184381,13
21587806,3
22172976,17
22893906,10
23206360,3
22049437,6
23493817,7
22626813,23
22070748,5
21725017,3
22018367,11
22675468,9
21782007,13
22704707,15
23524099,5
21582104,10
23505957,10
21625521,2
22496913,6
23515352,7
21847068,9
22054977,2
22085908,6
22636840,20
23257321,10
22349451,6
22370712,8
21354654,4
22512767,12
22001252,14
22745094,4
21890790,6
23365686,3
22884063,7
23461377,12
21969412,20
21928780,11
21875677,8
21919042,7
21448109,42
23331075,19
21214842,10
23493500,6
23525734,24
23467577,5
22874532,13
23190405,8
23155493,12
23095039,11
23334739,19
23115985,6
22036873,7
21377401,9
22582833,3
21276569,10
22347136,4
23519865,11
23285847,18
21803919,7
22991759,26
22944310,17
23301844,12
23429889,24
23154863,9
22787700,10
22634384,3
21205465,22
21506166,3
22853004,8
22737490,15
23474609,7
21184945,19
22841109,3
22208190,3
23507553,27
22442456,24
21540724,16
22659489,10
22081660,7
23169209,16
21378807,4
22889362,11
21834671,8
22758659,15
21823482,10
22150550,3
22885902,10
21533066,6
23745495,22
22038286,4
23881864,7
22882649,15
21663787,3
21757699,5
23567471,11
22241413,4
21846880,9
22603285,3
21710425,5
22770136,9
22099108,3
22353559,18
23250474,13
21540732,18
23832204,5
23846804,9
23357005,8
21791339,8
23829435,9
23579505,8
22494362,17
22164785,29
21102870,3
21902949,9
21798564,2
22107859,9
22267789,11
22560608,13
21361876,7
22078647,16
23842462,6
23842742,5
22246617,2
22625259,4
21313480,16
22438639,3
23847620,8
23580239,5
21427856,8
23518160,10
23011199,6
21724233,2
21324478,6
22456953,9
21962043,2
21451886,10
21498497,3
22082267,6
22314740,5
22824839,4
23295717,12
22788502,10
23664853,10
23680455,23
22364627,21
22487562,7
23663800,6
22831269,4
23674729,14
21465513,5
21493194,12
22833966,7
23637100,12
23658088,11
21282535,5
23644790,8
23594302,6
22511527,3
23664324,13
23677375,5
23588080,6
23364512,39
22397040,2
21139049,6
21127846,16
22190203,1
21180908,5
22434106,2
21393997,2
22631431,2
23166383,8
23229248,8
23165580,17
23291299,9
22248327,2
22172184,2
23614038,4
23368594,12
21613217,5
23467842,8
22113708,3
23180794,8
22974499,5
22596880,9
22527862,17
21742532,10
21799707,5
21859035,18
22498153,8
21283904,3
21359428,5
22542271,6
22656112,3
21383668,6
21080746,25
22696784,6
22658599,4
22689050,7
23477785,6
23476783,4
22345652,6
21400425,6
22562764,5
23437743,7
22259711,1
22644258,8
21094613,1
21294873,9
22303924,3
21585596,3
21240093,9
23233775,16
21658625,4
21039636,2
21424337,50
21106359,7
22284362,4
21226542,9
21298339,12
21428121,7
22483101,10
22793377,11
21865525,9
23010980,20
22449914,7
23196752,4
22629161,13
22125652,7
23051697,18
22323192,10
23567184,4
21936839,1
21515342,23
22770156,5
21716119,17
22387878,9
22274255,5
21571789,16
23085351,11
23537752,5
21790540,6
22777922,49
21116299,4
21863269,2
23055029,12
21277787,19
22581366,8
21601534,10
22014424,5
21417545,6
22298405,4
22521249,11
21837426,4
21533154,10
22515118,10
23425591,9
22029512,5
23405860,8
21148551,3
23517134,13
23099829,14
22184146,5
23454192,11
21365667,8
23116859,11
21995447,7
22348634,6
21962112,2
21338698,6
22450131,12
22967700,6
21447864,12
22927420,11
22291234,8
22378643,6
23047540,11
23058192,22
22321752,9
21861884,4
22425984,8
22310960,9
21683782,8
21672165,7
22515593,8
23034179,7
23375742,8
23377219,12
21226746,4
22561631,10
21193485,8
23246666,20
22555542,2
23095520,19
21730970,3
22093667,8
21062705,4
22740496,4
23469474,24
22739518,5
23352651,7
23276589,10
22372095,10
24166850,4
23070530,4
24169822,9
21526377,13
21621233,2
22859912,22
22581924,5
21619817,7
21260915,2
21538321,16
22793108,4
23249730,11
23387860,5
22940393,11
21704194,1
21671258,16
21183515,9
21236024,4
21444516,10
22132355,3
23495401,6
22745128,24
22635606,4
22090342,6
21752900,22
21282324,8
22647739,3
23099783,13
21487965,5
22478537,5
22307968,4
22889880,8
22648665,13
22151385,6
22290925,3
21555551,10
22889161,8
22988739,6
22990969,7
23123882,6
21619076,2
21844381,4
21895647,4
22575125,6
22745408,9
22910478,5
21918003,3
22226648,5
23407433,7
21970827,2
21720643,6
21963433,4
22630820,14
21497884,1
22585932,2
22051841,5
22911125,9
22212272,6
22914092,6
22915283,9
22910494,3
21343717,3
22630611,8
22965313,10
22276884,11
22915434,5
21937062,2
23365804,19
22257013,8
21454284,6
21405444,4
23601150,11
21453781,3
23159438,6
22973435,8
23407746,5
23081552,12
22387746,4
23102043,12
21186035,9
23045683,10
22598878,5
21117381,8
22443441,2
21898081,7
21720266,1
24167128,11
24167189,6
21323207,4
21080560,4
23214380,9
23618422,7
24167143,23
22060738,2
23788440,10
21334130,22
21371309,18
23433818,5
21123097,9
21467119,4
23116721,7
23000786,5
22586838,20
22271776,13
23412735,12
23804053,19
23802550,17
22471519,2
21456885,4
22890066,13
23073786,4
21608000,3
23403026,4
22976406,11
23467365,14
22857167,33
22506415,4
22886687,14
22589129,5
23446961,13
23444326,7
23477495,12
22372109,9
22574236,4
22302381,4
22722250,15
21887242,2
22448838,3
21770662,7
21260691,36
21298484,19
21119633,2
21483301,10
22282580,2
22900197,10
23606132,9
21768646,8
21483911,1
21256490,1
23614105,9
23106275,11
23572470,26
22898541,9
23254246,22
21750084,4
22740208,8
22264071,22
24036712,12
23372477,27
22306577,30
21134512,19
22487105,10
23385388,7
23060703,5
22788023,11
21687000,3
21564607,3
23473977,13
21758092,4
21182312,5
22375400,2
22106014,12
21738677,3
21498517,2
21524096,3
22385936,9
21399723,2
21571939,9
21146083,8
21803427,12
21529993,7
22379233,2
23391358,8
21979507,8
21546313,1
23471521,6
22998832,5
23062577,6
21956913,6
22165975,11
21542981,14
22450763,10
22095412,3
21524002,14
22686828,3
21378309,4
21546289,9
23217156,4
23443750,10
21703488,3
23616619,12
21467389,14
21508247,11
23465842,20
21297756,5
22035570,6
23600294,17
23342705,9
22144299,6
22585684,9
21249756,6
22745657,9
21658182,8
22128439,7
21891905,11
21889251,10
22466520,4
22104415,2
23345888,7
23570162,4
23566713,29
21396361,7
23049179,8
21616024,16
23452182,14
21310323,11
23604943,4
21361502,10
21800247,4
23864680,25
21677063,3
21692919,4
21995259,19
23787788,5
23864259,14
23892956,6
23888256,16
22098737,1
23864187,5
23755655,13
23845259,8
23894629,4
22191610,3
22693978,10
23868695,16
23862509,12
21528710,6
21652459,3
21379757,13
23377063,9
23398541,18
24155711,5
23895365,22
21240104,9
22494597,2
21903798,4
22042213,3
21858484,8
23832992,4
23098165,8
21389253,11
